"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"11/15/2020","11/12/2020","Actual","ALB",57,35,55,33
"11/15/2020","11/12/2020","Actual","ART",46,27,41,26
"11/15/2020","11/12/2020","Actual","BGM",51,31,49,30
"11/15/2020","11/12/2020","Actual","BUF",51,37,42,34
"11/15/2020","11/12/2020","Actual","ELM",55,27,50,27
"11/15/2020","11/12/2020","Actual","ELZ",44,29,43,29
"11/15/2020","11/12/2020","Actual","FOK",65,49,65,46
"11/15/2020","11/12/2020","Actual","FRG",67,47,66,45
"11/15/2020","11/12/2020","Actual","GFL",60,36,57,33
"11/15/2020","11/12/2020","Actual","HPN",64,44,64,42
"11/15/2020","11/12/2020","Actual","IAG",49,32,41,31
"11/15/2020","11/12/2020","Actual","ISP",66,47,66,45
"11/15/2020","11/12/2020","Actual","ITH",48,27,45,26
"11/15/2020","11/12/2020","Actual","JFK",64,46,64,44
"11/15/2020","11/12/2020","Actual","LGA",69,48,67,45
"11/15/2020","11/12/2020","Actual","MSS",45,27,39,26
"11/15/2020","11/12/2020","Actual","MSV",61,34,61,33
"11/15/2020","11/12/2020","Actual","NYC",68,47,67,44
"11/15/2020","11/12/2020","Actual","PLB",58,31,50,29
"11/15/2020","11/12/2020","Actual","POU",64,45,63,40
"11/15/2020","11/12/2020","Actual","ROC",48,31,41,30
"11/15/2020","11/12/2020","Actual","SLK",48,20,44,20
"11/15/2020","11/12/2020","Actual","SWF",64,45,64,41
"11/15/2020","11/12/2020","Actual","SYR",49,32,44,30
"11/15/2020","11/12/2020","Actual","UCA",51,29,47,29
"11/15/2020","11/13/2020","Actual","ALB",42,29,42,29
"11/15/2020","11/13/2020","Actual","ART",46,25,42,24
"11/15/2020","11/13/2020","Actual","BGM",47,28,41,27
"11/15/2020","11/13/2020","Actual","BUF",50,33,45,31
"11/15/2020","11/13/2020","Actual","ELM",55,27,45,26
"11/15/2020","11/13/2020","Actual","ELZ",47,26,40,26
"11/15/2020","11/13/2020","Actual","FOK",55,39,54,39
"11/15/2020","11/13/2020","Actual","FRG",53,43,52,41
"11/15/2020","11/13/2020","Actual","GFL",40,24,40,23
