Load,Time Stamp
960.1,2019-12-26 00:00:00
930.2,2019-12-26 01:00:00
910.0,2019-12-26 02:00:00
910.0,2019-12-26 03:00:00
922.9,2019-12-26 04:00:00
965.5,2019-12-26 05:00:00
1031.2,2019-12-26 06:00:00
1102.8,2019-12-26 07:00:00
1140.7,2019-12-26 08:00:00
1149.2,2019-12-26 09:00:00
1150.3,2019-12-26 10:00:00
1141.3,2019-12-26 11:00:00
1137.8,2019-12-26 12:00:00
1131.2,2019-12-26 13:00:00
1134.9,2019-12-26 14:00:00
1166.4,2019-12-26 15:00:00
1246.2,2019-12-26 16:00:00
1308.6,2019-12-26 17:00:00
1295.1,2019-12-26 18:00:00
1264.6,2019-12-26 19:00:00
1221.4,2019-12-26 20:00:00
1165.2,2019-12-26 21:00:00
1089.5,2019-12-26 22:00:00
1005.1,2019-12-26 23:00:00
