Load,Time Stamp
804.8,2019-04-17 00:00:00
774.2,2019-04-17 01:00:00
757.1,2019-04-17 02:00:00
771.1,2019-04-17 03:00:00
788.5,2019-04-17 04:00:00
817.0,2019-04-17 05:00:00
888.0,2019-04-17 06:00:00
937.8,2019-04-17 07:00:00
936.6,2019-04-17 08:00:00
912.6,2019-04-17 09:00:00
895.0,2019-04-17 10:00:00
884.4,2019-04-17 11:00:00
872.4,2019-04-17 12:00:00
865.5,2019-04-17 13:00:00
867.7,2019-04-17 14:00:00
876.6,2019-04-17 15:00:00
902.1,2019-04-17 16:00:00
939.3,2019-04-17 17:00:00
971.9,2019-04-17 18:00:00
1006.6,2019-04-17 19:00:00
1043.3,2019-04-17 20:00:00
995.5,2019-04-17 21:00:00
921.9,2019-04-17 22:00:00
846.4,2019-04-17 23:00:00
