Load,Time Stamp
1324.7,2020-05-01 00:00:00
1287.5,2020-05-01 01:00:00
1262.9,2020-05-01 02:00:00
1254.5,2020-05-01 03:00:00
1272.5,2020-05-01 04:00:00
1309.8,2020-05-01 05:00:00
1353.7,2020-05-01 06:00:00
1414.1,2020-05-01 07:00:00
1468.4,2020-05-01 08:00:00
1504.7,2020-05-01 09:00:00
1538.9,2020-05-01 10:00:00
1558.4,2020-05-01 11:00:00
1565.1,2020-05-01 12:00:00
1569.2,2020-05-01 13:00:00
1552.5,2020-05-01 14:00:00
1519.3,2020-05-01 15:00:00
1501.7,2020-05-01 16:00:00
1483.0,2020-05-01 17:00:00
1466.9,2020-05-01 18:00:00
1464.6,2020-05-01 19:00:00
1498.0,2020-05-01 20:00:00
1498.6,2020-05-01 21:00:00
1451.1,2020-05-01 22:00:00
1392.7,2020-05-01 23:00:00
