Load,Time Stamp
1554.9,2018-08-19 00:00:00
1484.8,2018-08-19 01:00:00
1451.0,2018-08-19 02:00:00
1424.9,2018-08-19 03:00:00
1411.7,2018-08-19 04:00:00
1431.6,2018-08-19 05:00:00
1449.6,2018-08-19 06:00:00
1504.1,2018-08-19 07:00:00
1585.9,2018-08-19 08:00:00
1677.4,2018-08-19 09:00:00
1743.5,2018-08-19 10:00:00
1809.5,2018-08-19 11:00:00
1840.6,2018-08-19 12:00:00
1857.9,2018-08-19 13:00:00
1887.6,2018-08-19 14:00:00
1925.3,2018-08-19 15:00:00
1963.7,2018-08-19 16:00:00
1998.6,2018-08-19 17:00:00
1997.5,2018-08-19 18:00:00
1966.4,2018-08-19 19:00:00
1978.2,2018-08-19 20:00:00
1901.5,2018-08-19 21:00:00
1775.7,2018-08-19 22:00:00
1652.8,2018-08-19 23:00:00
