Load,Time Stamp
4415.4,2018-10-18 00:00:00
4186.9,2018-10-18 01:00:00
4067.9,2018-10-18 02:00:00
4028.8,2018-10-18 03:00:00
4065.2,2018-10-18 04:00:00
4316.7,2018-10-18 05:00:00
4880.1,2018-10-18 06:00:00
5412.0,2018-10-18 07:00:00
5718.7,2018-10-18 08:00:00
5894.4,2018-10-18 09:00:00
5948.8,2018-10-18 10:00:00
5973.2,2018-10-18 11:00:00
5959.8,2018-10-18 12:00:00
5954.7,2018-10-18 13:00:00
5926.0,2018-10-18 14:00:00
5947.6,2018-10-18 15:00:00
5996.7,2018-10-18 16:00:00
6043.4,2018-10-18 17:00:00
6035.8,2018-10-18 18:00:00
5970.4,2018-10-18 19:00:00
5788.5,2018-10-18 20:00:00
5547.0,2018-10-18 21:00:00
5218.2,2018-10-18 22:00:00
4833.7,2018-10-18 23:00:00
