Load,Time Stamp
5667.3,2018-07-22 00:00:00
5543.0,2018-07-22 01:00:00
5462.4,2018-07-22 02:00:00
5448.0,2018-07-22 03:00:00
5457.8,2018-07-22 04:00:00
5466.7,2018-07-22 05:00:00
5502.6,2018-07-22 06:00:00
5657.2,2018-07-22 07:00:00
5882.4,2018-07-22 08:00:00
6177.6,2018-07-22 09:00:00
6443.2,2018-07-22 10:00:00
6708.9,2018-07-22 11:00:00
6996.0,2018-07-22 12:00:00
7197.2,2018-07-22 13:00:00
7322.5,2018-07-22 14:00:00
7385.0,2018-07-22 15:00:00
7443.1,2018-07-22 16:00:00
7380.8,2018-07-22 17:00:00
7295.6,2018-07-22 18:00:00
7261.7,2018-07-22 19:00:00
7294.6,2018-07-22 20:00:00
7359.3,2018-07-22 21:00:00
7200.3,2018-07-22 22:00:00
6953.3,2018-07-22 23:00:00
