Load,Time Stamp
4442.0,2018-04-29 00:00:00
4214.3,2018-04-29 01:00:00
4066.1,2018-04-29 02:00:00
3970.5,2018-04-29 03:00:00
3930.7,2018-04-29 04:00:00
3966.2,2018-04-29 05:00:00
4046.4,2018-04-29 06:00:00
4217.9,2018-04-29 07:00:00
4447.7,2018-04-29 08:00:00
4691.8,2018-04-29 09:00:00
4834.0,2018-04-29 10:00:00
4906.0,2018-04-29 11:00:00
4954.5,2018-04-29 12:00:00
4967.4,2018-04-29 13:00:00
4952.7,2018-04-29 14:00:00
4954.0,2018-04-29 15:00:00
4979.8,2018-04-29 16:00:00
5027.2,2018-04-29 17:00:00
5096.4,2018-04-29 18:00:00
5192.7,2018-04-29 19:00:00
5277.3,2018-04-29 20:00:00
5169.8,2018-04-29 21:00:00
4935.0,2018-04-29 22:00:00
4590.2,2018-04-29 23:00:00
