Load,Time Stamp
1758.9,2020-06-22 00:00:00
1693.4,2020-06-22 01:00:00
1625.3,2020-06-22 02:00:00
1580.8,2020-06-22 03:00:00
1559.8,2020-06-22 04:00:00
1615.7,2020-06-22 05:00:00
1748.9,2020-06-22 06:00:00
1922.8,2020-06-22 07:00:00
2051.2,2020-06-22 08:00:00
2167.8,2020-06-22 09:00:00
2284.0,2020-06-22 10:00:00
2402.6,2020-06-22 11:00:00
2485.2,2020-06-22 12:00:00
2544.1,2020-06-22 13:00:00
2563.9,2020-06-22 14:00:00
2564.8,2020-06-22 15:00:00
2587.2,2020-06-22 16:00:00
2571.5,2020-06-22 17:00:00
2518.5,2020-06-22 18:00:00
2398.1,2020-06-22 19:00:00
2343.4,2020-06-22 20:00:00
2249.5,2020-06-22 21:00:00
2090.6,2020-06-22 22:00:00
1941.0,2020-06-22 23:00:00
