Load,Time Stamp
1484.8,2020-04-23 00:00:00
1450.0,2020-04-23 01:00:00
1437.5,2020-04-23 02:00:00
1433.6,2020-04-23 03:00:00
1458.2,2020-04-23 04:00:00
1529.6,2020-04-23 05:00:00
1626.1,2020-04-23 06:00:00
1707.3,2020-04-23 07:00:00
1751.6,2020-04-23 08:00:00
1762.1,2020-04-23 09:00:00
1768.0,2020-04-23 10:00:00
1756.8,2020-04-23 11:00:00
1748.5,2020-04-23 12:00:00
1720.0,2020-04-23 13:00:00
1654.0,2020-04-23 14:00:00
1609.9,2020-04-23 15:00:00
1632.1,2020-04-23 16:00:00
1677.3,2020-04-23 17:00:00
1714.8,2020-04-23 18:00:00
1712.0,2020-04-23 19:00:00
1729.9,2020-04-23 20:00:00
1677.6,2020-04-23 21:00:00
1602.0,2020-04-23 22:00:00
1515.7,2020-04-23 23:00:00
