Load,Time Stamp
1661.8039999999999,2020-12-11 00:00:00
1633.4995,2020-12-11 01:00:00
1609.0532,2020-12-11 02:00:00
1606.9795,2020-12-11 03:00:00
1652.3894,2020-12-11 04:00:00
1745.8093,2020-12-11 05:00:00
1909.1369,2020-12-11 06:00:00
2002.15,2020-12-11 07:00:00
2025.0816,2020-12-11 08:00:00
2003.3271,2020-12-11 09:00:00
1960.3473,2020-12-11 10:00:00
1884.6718,2020-12-11 11:00:00
1806.6068,2020-12-11 12:00:00
1806.1382,2020-12-11 13:00:00
1803.4357,2020-12-11 14:00:00
1820.8787,2020-12-11 15:00:00
1912.7020000000002,2020-12-11 16:00:00
2007.9089,2020-12-11 17:00:00
1994.8279,2020-12-11 18:00:00
1945.1024,2020-12-11 19:00:00
1887.0718,2020-12-11 20:00:00
1807.6488,2020-12-11 21:00:00
1712.7374,2020-12-11 22:00:00
1620.2395,2020-12-11 23:00:00
