"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"02/12/2020","02/09/2020","Actual","ALB",33,10,29,9
"02/12/2020","02/09/2020","Actual","ART",34,-17,31,-17
"02/12/2020","02/09/2020","Actual","BGM",31,14,28,13
"02/12/2020","02/09/2020","Actual","BUF",36,19,32,18
"02/12/2020","02/09/2020","Actual","ELM",36,17,32,16
"02/12/2020","02/09/2020","Actual","ELZ",31,17,29,16
"02/12/2020","02/09/2020","Actual","FOK",44,19,39,18
"02/12/2020","02/09/2020","Actual","FRG",46,29,40,27
"02/12/2020","02/09/2020","Actual","GFL",22,-9,21,-10
"02/12/2020","02/09/2020","Actual","HPN",38,26,34,24
"02/12/2020","02/09/2020","Actual","IAG",35,11,32,10
"02/12/2020","02/09/2020","Actual","ISP",45,26,39,25
"02/12/2020","02/09/2020","Actual","ITH",35,11,32,11
"02/12/2020","02/09/2020","Actual","JFK",46,30,40,28
"02/12/2020","02/09/2020","Actual","LGA",42,31,37,29
"02/12/2020","02/09/2020","Actual","MSS",20,-23,17,-23
"02/12/2020","02/09/2020","Actual","MSV",33,18,31,17
"02/12/2020","02/09/2020","Actual","NYC",42,31,37,28
"02/12/2020","02/09/2020","Actual","PLB",22,-12,20,-13
"02/12/2020","02/09/2020","Actual","POU",35,21,31,18
"02/12/2020","02/09/2020","Actual","ROC",36,11,32,10
"02/12/2020","02/09/2020","Actual","SLK",25,-27,23,-27
"02/12/2020","02/09/2020","Actual","SWF",32,19,30,18
"02/12/2020","02/09/2020","Actual","SYR",37,1,32,0
"02/12/2020","02/09/2020","Actual","UCA",30,-3,28,-3
"02/12/2020","02/10/2020","Actual","ALB",41,32,38,30
"02/12/2020","02/10/2020","Actual","ART",37,32,36,31
"02/12/2020","02/10/2020","Actual","BGM",36,28,36,28
"02/12/2020","02/10/2020","Actual","BUF",38,32,37,30
"02/12/2020","02/10/2020","Actual","ELM",42,34,41,32
"02/12/2020","02/10/2020","Actual","ELZ",36,31,36,30
"02/12/2020","02/10/2020","Actual","FOK",46,42,43,39
"02/12/2020","02/10/2020","Actual","FRG",48,43,44,38
"02/12/2020","02/10/2020","Actual","GFL",36,20,35,19
"02/12/2020","02/10/2020","Actual","HPN",44,38,42,34
"02/12/2020","02/10/2020","Actual","IAG",37,33,36,31
"02/12/2020","02/10/2020","Actual","ISP",46,42,43,39
"02/12/2020","02/10/2020","Actual","ITH",39,31,38,30
"02/12/2020","02/10/2020","Actual","JFK",47,42,43,37
"02/12/2020","02/10/2020","Actual","LGA",46,42,43,35
"02/12/2020","02/10/2020","Actual","MSS",35,7,33,7
"02/12/2020","02/10/2020","Actual","MSV",38,30,38,29
"02/12/2020","02/10/2020","Actual","NYC",47,42,43,36
"02/12/2020","02/10/2020","Actual","PLB",37,20,36,19
"02/12/2020","02/10/2020","Actual","POU",46,31,42,29
"02/12/2020","02/10/2020","Actual","ROC",38,31,36,29
"02/12/2020","02/10/2020","Actual","SLK",33,20,32,19
"02/12/2020","02/10/2020","Actual","SWF",45,30,43,29
"02/12/2020","02/10/2020","Actual","SYR",40,33,37,32
"02/12/2020","02/10/2020","Actual","UCA",37,29,37,29
"02/12/2020","02/11/2020","Actual","ALB",38,34,36,32
"02/12/2020","02/11/2020","Actual","ART",35,32,33,30
"02/12/2020","02/11/2020","Actual","BGM",34,30,34,28
"02/12/2020","02/11/2020","Actual","BUF",34,32,32,30
"02/12/2020","02/11/2020","Actual","ELM",35,31,35,30
"02/12/2020","02/11/2020","Actual","ELZ",33,28,33,26
"02/12/2020","02/11/2020","Actual","FOK",45,41,45,41
"02/12/2020","02/11/2020","Actual","FRG",48,44,45,40
"02/12/2020","02/11/2020","Actual","GFL",33,30,33,30
"02/12/2020","02/11/2020","Actual","HPN",44,40,43,36
"02/12/2020","02/11/2020","Actual","IAG",35,29,32,28
"02/12/2020","02/11/2020","Actual","ISP",46,43,46,39
"02/12/2020","02/11/2020","Actual","ITH",34,30,34,29
"02/12/2020","02/11/2020","Actual","JFK",49,43,46,40
"02/12/2020","02/11/2020","Actual","LGA",47,42,44,39
"02/12/2020","02/11/2020","Actual","MSS",32,7,29,7
"02/12/2020","02/11/2020","Actual","MSV",39,32,39,31
"02/12/2020","02/11/2020","Actual","NYC",48,44,45,40
"02/12/2020","02/11/2020","Actual","PLB",34,21,33,20
"02/12/2020","02/11/2020","Actual","POU",41,37,40,36
"02/12/2020","02/11/2020","Actual","ROC",36,30,32,28
"02/12/2020","02/11/2020","Actual","SLK",30,12,29,11
"02/12/2020","02/11/2020","Actual","SWF",41,36,41,36
"02/12/2020","02/11/2020","Actual","SYR",36,32,33,30
"02/12/2020","02/11/2020","Actual","UCA",34,32,34,30
"02/12/2020","02/12/2020","Forecast","ALB",39,31,33,27
"02/12/2020","02/12/2020","Forecast","ART",34,28,31,26
"02/12/2020","02/12/2020","Forecast","BGM",35,25,31,23
"02/12/2020","02/12/2020","Forecast","BUF",35,27,32,24
"02/12/2020","02/12/2020","Forecast","ELM",40,29,34,26
"02/12/2020","02/12/2020","Forecast","ELZ",34,23,30,21
"02/12/2020","02/12/2020","Forecast","FOK",42,34,39,29
"02/12/2020","02/12/2020","Forecast","FRG",44,38,38,32
"02/12/2020","02/12/2020","Forecast","GFL",36,27,31,23
"02/12/2020","02/12/2020","Forecast","HPN",41,34,35,29
"02/12/2020","02/12/2020","Forecast","IAG",34,26,31,23
"02/12/2020","02/12/2020","Forecast","ISP",43,36,38,32
"02/12/2020","02/12/2020","Forecast","ITH",36,26,32,24
"02/12/2020","02/12/2020","Forecast","JFK",44,38,39,31
"02/12/2020","02/12/2020","Forecast","LGA",43,38,38,32
"02/12/2020","02/12/2020","Forecast","MSS",34,28,30,25
"02/12/2020","02/12/2020","Forecast","MSV",37,28,32,25
"02/12/2020","02/12/2020","Forecast","NYC",44,37,39,31
"02/12/2020","02/12/2020","Forecast","PLB",35,28,31,25
"02/12/2020","02/12/2020","Forecast","POU",42,33,35,29
"02/12/2020","02/12/2020","Forecast","ROC",37,26,32,23
"02/12/2020","02/12/2020","Forecast","SLK",30,22,27,21
"02/12/2020","02/12/2020","Forecast","SWF",42,33,35,30
"02/12/2020","02/12/2020","Forecast","SYR",36,30,32,27
"02/12/2020","02/12/2020","Forecast","UCA",34,28,31,26
"02/12/2020","02/13/2020","Forecast","ALB",38,29,36,27
"02/12/2020","02/13/2020","Forecast","ART",32,11,30,10
"02/12/2020","02/13/2020","Forecast","BGM",34,25,34,24
"02/12/2020","02/13/2020","Forecast","BUF",33,20,31,18
"02/12/2020","02/13/2020","Forecast","ELM",36,26,34,24
"02/12/2020","02/13/2020","Forecast","ELZ",32,21,31,20
"02/12/2020","02/13/2020","Forecast","FOK",48,36,46,34
"02/12/2020","02/13/2020","Forecast","FRG",51,39,48,35
"02/12/2020","02/13/2020","Forecast","GFL",34,19,33,18
"02/12/2020","02/13/2020","Forecast","HPN",46,35,44,32
"02/12/2020","02/13/2020","Forecast","IAG",31,17,30,16
"02/12/2020","02/13/2020","Forecast","ISP",49,37,47,35
"02/12/2020","02/13/2020","Forecast","ITH",34,24,33,23
"02/12/2020","02/13/2020","Forecast","JFK",51,39,48,36
"02/12/2020","02/13/2020","Forecast","LGA",50,40,47,36
"02/12/2020","02/13/2020","Forecast","MSS",29,8,28,7
"02/12/2020","02/13/2020","Forecast","MSV",39,27,38,26
"02/12/2020","02/13/2020","Forecast","NYC",51,40,47,35
"02/12/2020","02/13/2020","Forecast","PLB",30,12,29,11
"02/12/2020","02/13/2020","Forecast","POU",43,32,42,30
"02/12/2020","02/13/2020","Forecast","ROC",33,21,31,20
"02/12/2020","02/13/2020","Forecast","SLK",26,8,26,8
"02/12/2020","02/13/2020","Forecast","SWF",43,32,42,30
"02/12/2020","02/13/2020","Forecast","SYR",35,22,33,21
"02/12/2020","02/13/2020","Forecast","UCA",33,22,32,21
