"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"02/23/2020","02/20/2020","Actual","ALB",30,21,24,17
"02/23/2020","02/20/2020","Actual","ART",22,6,19,5
"02/23/2020","02/20/2020","Actual","BGM",23,10,19,9
"02/23/2020","02/20/2020","Actual","BUF",24,19,20,16
"02/23/2020","02/20/2020","Actual","ELM",28,14,22,13
"02/23/2020","02/20/2020","Actual","ELZ",19,11,16,10
"02/23/2020","02/20/2020","Actual","FOK",34,17,27,15
"02/23/2020","02/20/2020","Actual","FRG",36,29,28,24
"02/23/2020","02/20/2020","Actual","GFL",27,0,21,-1
"02/23/2020","02/20/2020","Actual","HPN",33,23,26,19
"02/23/2020","02/20/2020","Actual","IAG",24,16,20,14
"02/23/2020","02/20/2020","Actual","ISP",35,26,28,22
"02/23/2020","02/20/2020","Actual","ITH",22,14,21,13
"02/23/2020","02/20/2020","Actual","JFK",36,28,28,22
"02/23/2020","02/20/2020","Actual","LGA",35,29,27,23
"02/23/2020","02/20/2020","Actual","MSS",13,-4,10,-5
"02/23/2020","02/20/2020","Actual","MSV",27,14,22,12
"02/23/2020","02/20/2020","Actual","NYC",35,27,27,22
"02/23/2020","02/20/2020","Actual","PLB",18,0,15,-1
"02/23/2020","02/20/2020","Actual","POU",35,21,27,17
"02/23/2020","02/20/2020","Actual","ROC",23,18,20,16
"02/23/2020","02/20/2020","Actual","SLK",13,-12,10,-13
"02/23/2020","02/20/2020","Actual","SWF",34,19,26,18
"02/23/2020","02/20/2020","Actual","SYR",23,18,22,16
"02/23/2020","02/20/2020","Actual","UCA",22,13,19,12
"02/23/2020","02/21/2020","Actual","ALB",33,11,26,10
"02/23/2020","02/21/2020","Actual","ART",31,2,26,1
"02/23/2020","02/21/2020","Actual","BGM",27,9,21,8
"02/23/2020","02/21/2020","Actual","BUF",32,17,28,15
"02/23/2020","02/21/2020","Actual","ELM",34,7,26,6
"02/23/2020","02/21/2020","Actual","ELZ",28,11,22,9
"02/23/2020","02/21/2020","Actual","FOK",31,13,23,11
"02/23/2020","02/21/2020","Actual","FRG",35,21,26,17
"02/23/2020","02/21/2020","Actual","GFL",27,-11,22,-11
"02/23/2020","02/21/2020","Actual","HPN",32,17,24,14
"02/23/2020","02/21/2020","Actual","IAG",31,14,27,13
"02/23/2020","02/21/2020","Actual","ISP",33,20,24,17
"02/23/2020","02/21/2020","Actual","ITH",31,10,25,9
"02/23/2020","02/21/2020","Actual","JFK",34,21,26,18
"02/23/2020","02/21/2020","Actual","LGA",36,21,26,18
"02/23/2020","02/21/2020","Actual","MSS",29,-11,25,-12
"02/23/2020","02/21/2020","Actual","MSV",29,11,23,10
"02/23/2020","02/21/2020","Actual","NYC",35,20,26,17
"02/23/2020","02/21/2020","Actual","PLB",31,-4,25,-5
"02/23/2020","02/21/2020","Actual","POU",35,13,26,12
"02/23/2020","02/21/2020","Actual","ROC",31,12,25,10
"02/23/2020","02/21/2020","Actual","SLK",26,-19,21,-19
"02/23/2020","02/21/2020","Actual","SWF",34,13,26,12
"02/23/2020","02/21/2020","Actual","SYR",30,11,24,10
"02/23/2020","02/21/2020","Actual","UCA",28,-5,22,-5
"02/23/2020","02/22/2020","Actual","ALB",43,18,34,16
"02/23/2020","02/22/2020","Actual","ART",35,29,32,24
"02/23/2020","02/22/2020","Actual","BGM",38,19,31,16
"02/23/2020","02/22/2020","Actual","BUF",37,32,32,27
"02/23/2020","02/22/2020","Actual","ELM",44,13,35,11
"02/23/2020","02/22/2020","Actual","ELZ",38,20,30,16
"02/23/2020","02/22/2020","Actual","FOK",43,13,34,11
"02/23/2020","02/22/2020","Actual","FRG",50,29,36,24
"02/23/2020","02/22/2020","Actual","GFL",39,1,32,0
"02/23/2020","02/22/2020","Actual","HPN",48,26,34,21
"02/23/2020","02/22/2020","Actual","IAG",37,28,32,25
"02/23/2020","02/22/2020","Actual","ISP",45,27,34,22
"02/23/2020","02/22/2020","Actual","ITH",40,8,33,7
"02/23/2020","02/22/2020","Actual","JFK",50,30,37,25
"02/23/2020","02/22/2020","Actual","LGA",50,32,35,25
"02/23/2020","02/22/2020","Actual","MSS",37,25,32,22
"02/23/2020","02/22/2020","Actual","MSV",41,17,32,15
"02/23/2020","02/22/2020","Actual","NYC",50,30,36,24
"02/23/2020","02/22/2020","Actual","PLB",40,24,33,20
"02/23/2020","02/22/2020","Actual","POU",48,26,36,21
"02/23/2020","02/22/2020","Actual","ROC",40,27,33,23
"02/23/2020","02/22/2020","Actual","SLK",30,18,27,15
"02/23/2020","02/22/2020","Actual","SWF",46,23,34,20
"02/23/2020","02/22/2020","Actual","SYR",39,12,32,10
"02/23/2020","02/22/2020","Actual","UCA",37,5,32,4
"02/23/2020","02/23/2020","Forecast","ALB",47,23,39,21
"02/23/2020","02/23/2020","Forecast","ART",41,32,36,28
"02/23/2020","02/23/2020","Forecast","BGM",43,27,35,22
"02/23/2020","02/23/2020","Forecast","BUF",44,36,37,30
"02/23/2020","02/23/2020","Forecast","ELM",46,17,37,16
"02/23/2020","02/23/2020","Forecast","ELZ",42,27,34,23
"02/23/2020","02/23/2020","Forecast","FOK",44,15,37,14
"02/23/2020","02/23/2020","Forecast","FRG",49,29,39,25
"02/23/2020","02/23/2020","Forecast","GFL",40,13,35,12
"02/23/2020","02/23/2020","Forecast","HPN",49,27,38,24
"02/23/2020","02/23/2020","Forecast","IAG",43,33,36,30
"02/23/2020","02/23/2020","Forecast","ISP",47,24,38,22
"02/23/2020","02/23/2020","Forecast","ITH",42,18,35,17
"02/23/2020","02/23/2020","Forecast","JFK",49,32,40,29
"02/23/2020","02/23/2020","Forecast","LGA",52,39,40,30
"02/23/2020","02/23/2020","Forecast","MSS",41,30,36,27
"02/23/2020","02/23/2020","Forecast","MSV",46,22,36,20
"02/23/2020","02/23/2020","Forecast","NYC",53,38,40,30
