Load,Time Stamp
19526.5164,2020-07-08 00:00:00
18675.5151,2020-07-08 01:00:00
18105.4355,2020-07-08 02:00:00
17781.4889,2020-07-08 03:00:00
17704.2765,2020-07-08 04:00:00
18021.0008,2020-07-08 05:00:00
18975.593399999998,2020-07-08 06:00:00
20501.8335,2020-07-08 07:00:00
22003.1089,2020-07-08 08:00:00
23096.5187,2020-07-08 09:00:00
24221.627300000004,2020-07-08 10:00:00
25371.981,2020-07-08 11:00:00
26213.553399999997,2020-07-08 12:00:00
26756.6533,2020-07-08 13:00:00
26849.0298,2020-07-08 14:00:00
26725.0523,2020-07-08 15:00:00
26363.064599999998,2020-07-08 16:00:00
26029.784699999997,2020-07-08 17:00:00
25735.1289,2020-07-08 18:00:00
25129.9997,2020-07-08 19:00:00
24463.885700000003,2020-07-08 20:00:00
23977.820399999997,2020-07-08 21:00:00
22698.973100000003,2020-07-08 22:00:00
21181.288500000002,2020-07-08 23:00:00
