Load,Time Stamp
19971.4,2018-01-06 00:00:00
19345.7,2018-01-06 01:00:00
18956.3,2018-01-06 02:00:00
18801.2,2018-01-06 03:00:00
18826.499999999996,2018-01-06 04:00:00
19117.0,2018-01-06 05:00:00
19764.6,2018-01-06 06:00:00
20483.0,2018-01-06 07:00:00
21250.1,2018-01-06 08:00:00
21856.7,2018-01-06 09:00:00
22225.6,2018-01-06 10:00:00
22378.1,2018-01-06 11:00:00
22267.500000000004,2018-01-06 12:00:00
22130.399999999998,2018-01-06 13:00:00
22091.5,2018-01-06 14:00:00
22278.6,2018-01-06 15:00:00
23021.4,2018-01-06 16:00:00
24301.999999999996,2018-01-06 17:00:00
24303.0,2018-01-06 18:00:00
23976.699999999997,2018-01-06 19:00:00
23540.3,2018-01-06 20:00:00
22857.8,2018-01-06 21:00:00
21882.0,2018-01-06 22:00:00
20816.100000000002,2018-01-06 23:00:00
