Load,Time Stamp
222.2266,2020-11-10 00:00:00
216.7531,2020-11-10 01:00:00
215.4651,2020-11-10 02:00:00
216.3232,2020-11-10 03:00:00
219.6814,2020-11-10 04:00:00
239.9768,2020-11-10 05:00:00
269.762,2020-11-10 06:00:00
296.0384,2020-11-10 07:00:00
300.6301,2020-11-10 08:00:00
295.1854,2020-11-10 09:00:00
293.7181,2020-11-10 10:00:00
299.0065,2020-11-10 11:00:00
302.3907,2020-11-10 12:00:00
304.6007,2020-11-10 13:00:00
298.4244,2020-11-10 14:00:00
312.0158,2020-11-10 15:00:00
321.816,2020-11-10 16:00:00
358.3664,2020-11-10 17:00:00
360.7391,2020-11-10 18:00:00
346.1851,2020-11-10 19:00:00
322.577,2020-11-10 20:00:00
295.1711,2020-11-10 21:00:00
266.4438,2020-11-10 22:00:00
242.095,2020-11-10 23:00:00
