Load,Time Stamp
280.1,2020-03-02 00:00:00
273.9,2020-03-02 01:00:00
274.8,2020-03-02 02:00:00
278.7,2020-03-02 03:00:00
287.1,2020-03-02 04:00:00
306.3,2020-03-02 05:00:00
336.2,2020-03-02 06:00:00
337.4,2020-03-02 07:00:00
343.5,2020-03-02 08:00:00
318.6,2020-03-02 09:00:00
310.5,2020-03-02 10:00:00
305.6,2020-03-02 11:00:00
294.6,2020-03-02 12:00:00
286.9,2020-03-02 13:00:00
286.8,2020-03-02 14:00:00
293.5,2020-03-02 15:00:00
306.2,2020-03-02 16:00:00
327.8,2020-03-02 17:00:00
355.1,2020-03-02 18:00:00
344.2,2020-03-02 19:00:00
329.7,2020-03-02 20:00:00
318.3,2020-03-02 21:00:00
285.3,2020-03-02 22:00:00
255.2,2020-03-02 23:00:00
