Load,Time Stamp
882.8293,2020-11-24 00:00:00
853.9721,2020-11-24 01:00:00
862.6515,2020-11-24 02:00:00
854.8282,2020-11-24 03:00:00
866.1947,2020-11-24 04:00:00
910.1436,2020-11-24 05:00:00
983.3684,2020-11-24 06:00:00
1040.4759,2020-11-24 07:00:00
1048.9653,2020-11-24 08:00:00
1019.9586,2020-11-24 09:00:00
979.8123,2020-11-24 10:00:00
954.3445,2020-11-24 11:00:00
940.2109,2020-11-24 12:00:00
946.1124,2020-11-24 13:00:00
977.6142,2020-11-24 14:00:00
1037.5391,2020-11-24 15:00:00
1128.3936,2020-11-24 16:00:00
1217.478,2020-11-24 17:00:00
1217.3966,2020-11-24 18:00:00
1193.565,2020-11-24 19:00:00
1156.5338,2020-11-24 20:00:00
1100.6092,2020-11-24 21:00:00
1038.0705,2020-11-24 22:00:00
960.8776,2020-11-24 23:00:00
