Load,Time Stamp
879.4,2020-05-16 00:00:00
828.7,2020-05-16 01:00:00
788.7,2020-05-16 02:00:00
763.1,2020-05-16 03:00:00
752.8,2020-05-16 04:00:00
746.2,2020-05-16 05:00:00
744.2,2020-05-16 06:00:00
752.2,2020-05-16 07:00:00
763.2,2020-05-16 08:00:00
770.5,2020-05-16 09:00:00
768.6,2020-05-16 10:00:00
777.6,2020-05-16 11:00:00
789.7,2020-05-16 12:00:00
805.9,2020-05-16 13:00:00
834.8,2020-05-16 14:00:00
864.7,2020-05-16 15:00:00
912.0,2020-05-16 16:00:00
979.8,2020-05-16 17:00:00
1031.4,2020-05-16 18:00:00
1038.6,2020-05-16 19:00:00
1046.5,2020-05-16 20:00:00
1009.9,2020-05-16 21:00:00
932.1,2020-05-16 22:00:00
857.4,2020-05-16 23:00:00
