Load,Time Stamp
816.1888,2020-11-28 00:00:00
783.5139,2020-11-28 01:00:00
764.8185,2020-11-28 02:00:00
756.7027,2020-11-28 03:00:00
759.5631,2020-11-28 04:00:00
786.2039,2020-11-28 05:00:00
815.9869,2020-11-28 06:00:00
855.1475,2020-11-28 07:00:00
878.5054,2020-11-28 08:00:00
884.4561,2020-11-28 09:00:00
857.3323,2020-11-28 10:00:00
903.2713,2020-11-28 11:00:00
943.8586,2020-11-28 12:00:00
948.8776,2020-11-28 13:00:00
946.9065,2020-11-28 14:00:00
991.5088,2020-11-28 15:00:00
1064.3961,2020-11-28 16:00:00
1147.9442,2020-11-28 17:00:00
1148.6201,2020-11-28 18:00:00
1123.1692,2020-11-28 19:00:00
1089.4602,2020-11-28 20:00:00
1040.7636,2020-11-28 21:00:00
981.2212,2020-11-28 22:00:00
922.6668,2020-11-28 23:00:00
