Load,Time Stamp
804.9,2019-08-10 00:00:00
752.9,2019-08-10 01:00:00
729.2,2019-08-10 02:00:00
712.5,2019-08-10 03:00:00
707.6,2019-08-10 04:00:00
725.8,2019-08-10 05:00:00
746.2,2019-08-10 06:00:00
787.4,2019-08-10 07:00:00
846.6,2019-08-10 08:00:00
890.5,2019-08-10 09:00:00
917.7,2019-08-10 10:00:00
927.8,2019-08-10 11:00:00
919.6,2019-08-10 12:00:00
918.1,2019-08-10 13:00:00
914.4,2019-08-10 14:00:00
910.9,2019-08-10 15:00:00
927.7,2019-08-10 16:00:00
928.0,2019-08-10 17:00:00
928.3,2019-08-10 18:00:00
916.3,2019-08-10 19:00:00
923.8,2019-08-10 20:00:00
903.9,2019-08-10 21:00:00
834.5,2019-08-10 22:00:00
774.7,2019-08-10 23:00:00
