Load Forecast,Time Stamp
1572,2019-08-02 00:00:00
1494,2019-08-02 01:00:00
1439,2019-08-02 02:00:00
1408,2019-08-02 03:00:00
1421,2019-08-02 04:00:00
1482,2019-08-02 05:00:00
1576,2019-08-02 06:00:00
1701,2019-08-02 07:00:00
1808,2019-08-02 08:00:00
1898,2019-08-02 09:00:00
1987,2019-08-02 10:00:00
2056,2019-08-02 11:00:00
2108,2019-08-02 12:00:00
2164,2019-08-02 13:00:00
2203,2019-08-02 14:00:00
2228,2019-08-02 15:00:00
2235,2019-08-02 16:00:00
2230,2019-08-02 17:00:00
2183,2019-08-02 18:00:00
2102,2019-08-02 19:00:00
2060,2019-08-02 20:00:00
2002,2019-08-02 21:00:00
1864,2019-08-02 22:00:00
1712,2019-08-02 23:00:00
1599,2019-08-03 00:00:00
1515,2019-08-03 01:00:00
1455,2019-08-03 02:00:00
1418,2019-08-03 03:00:00
1410,2019-08-03 04:00:00
1425,2019-08-03 05:00:00
1440,2019-08-03 06:00:00
1520,2019-08-03 07:00:00
1650,2019-08-03 08:00:00
1763,2019-08-03 09:00:00
1855,2019-08-03 10:00:00
1922,2019-08-03 11:00:00
1965,2019-08-03 12:00:00
2000,2019-08-03 13:00:00
2034,2019-08-03 14:00:00
2064,2019-08-03 15:00:00
2084,2019-08-03 16:00:00
2105,2019-08-03 17:00:00
2087,2019-08-03 18:00:00
2027,2019-08-03 19:00:00
1991,2019-08-03 20:00:00
1945,2019-08-03 21:00:00
1816,2019-08-03 22:00:00
1679,2019-08-03 23:00:00
1571,2019-08-04 00:00:00
1493,2019-08-04 01:00:00
1430,2019-08-04 02:00:00
1386,2019-08-04 03:00:00
1369,2019-08-04 04:00:00
1372,2019-08-04 05:00:00
1369,2019-08-04 06:00:00
1433,2019-08-04 07:00:00
1553,2019-08-04 08:00:00
1654,2019-08-04 09:00:00
1742,2019-08-04 10:00:00
1812,2019-08-04 11:00:00
1855,2019-08-04 12:00:00
1882,2019-08-04 13:00:00
1907,2019-08-04 14:00:00
1932,2019-08-04 15:00:00
1965,2019-08-04 16:00:00
2000,2019-08-04 17:00:00
1987,2019-08-04 18:00:00
1924,2019-08-04 19:00:00
1894,2019-08-04 20:00:00
1835,2019-08-04 21:00:00
1701,2019-08-04 22:00:00
1565,2019-08-04 23:00:00
1470,2019-08-05 00:00:00
1412,2019-08-05 01:00:00
1366,2019-08-05 02:00:00
1347,2019-08-05 03:00:00
1369,2019-08-05 04:00:00
1443,2019-08-05 05:00:00
1549,2019-08-05 06:00:00
1681,2019-08-05 07:00:00
1790,2019-08-05 08:00:00
1877,2019-08-05 09:00:00
1963,2019-08-05 10:00:00
2030,2019-08-05 11:00:00
2075,2019-08-05 12:00:00
2124,2019-08-05 13:00:00
2153,2019-08-05 14:00:00
2174,2019-08-05 15:00:00
2188,2019-08-05 16:00:00
2200,2019-08-05 17:00:00
2178,2019-08-05 18:00:00
2119,2019-08-05 19:00:00
2086,2019-08-05 20:00:00
2008,2019-08-05 21:00:00
1846,2019-08-05 22:00:00
1688,2019-08-05 23:00:00
1571,2019-08-06 00:00:00
1497,2019-08-06 01:00:00
1444,2019-08-06 02:00:00
1416,2019-08-06 03:00:00
1437,2019-08-06 04:00:00
1515,2019-08-06 05:00:00
1632,2019-08-06 06:00:00
1768,2019-08-06 07:00:00
1885,2019-08-06 08:00:00
1986,2019-08-06 09:00:00
2083,2019-08-06 10:00:00
2170,2019-08-06 11:00:00
2234,2019-08-06 12:00:00
2299,2019-08-06 13:00:00
2342,2019-08-06 14:00:00
2362,2019-08-06 15:00:00
2371,2019-08-06 16:00:00
2369,2019-08-06 17:00:00
2335,2019-08-06 18:00:00
2268,2019-08-06 19:00:00
2231,2019-08-06 20:00:00
2143,2019-08-06 21:00:00
1967,2019-08-06 22:00:00
1794,2019-08-06 23:00:00
1666,2019-08-07 00:00:00
1583,2019-08-07 01:00:00
1522,2019-08-07 02:00:00
1492,2019-08-07 03:00:00
1505,2019-08-07 04:00:00
1579,2019-08-07 05:00:00
1690,2019-08-07 06:00:00
1815,2019-08-07 07:00:00
1932,2019-08-07 08:00:00
2030,2019-08-07 09:00:00
2137,2019-08-07 10:00:00
2230,2019-08-07 11:00:00
2305,2019-08-07 12:00:00
2377,2019-08-07 13:00:00
2423,2019-08-07 14:00:00
2445,2019-08-07 15:00:00
2444,2019-08-07 16:00:00
2418,2019-08-07 17:00:00
2358,2019-08-07 18:00:00
2287,2019-08-07 19:00:00
2251,2019-08-07 20:00:00
2165,2019-08-07 21:00:00
1989,2019-08-07 22:00:00
1829,2019-08-07 23:00:00
