Load Forecast,Time Stamp
1634,2018-09-15 00:00:00
1559,2018-09-15 01:00:00
1511,2018-09-15 02:00:00
1479,2018-09-15 03:00:00
1470,2018-09-15 04:00:00
1488,2018-09-15 05:00:00
1531,2018-09-15 06:00:00
1568,2018-09-15 07:00:00
1664,2018-09-15 08:00:00
1755,2018-09-15 09:00:00
1835,2018-09-15 10:00:00
1893,2018-09-15 11:00:00
1933,2018-09-15 12:00:00
1969,2018-09-15 13:00:00
1993,2018-09-15 14:00:00
2010,2018-09-15 15:00:00
2024,2018-09-15 16:00:00
2017,2018-09-15 17:00:00
1976,2018-09-15 18:00:00
1963,2018-09-15 19:00:00
1949,2018-09-15 20:00:00
1890,2018-09-15 21:00:00
1801,2018-09-15 22:00:00
1686,2018-09-15 23:00:00
1581,2018-09-16 00:00:00
1510,2018-09-16 01:00:00
1463,2018-09-16 02:00:00
1430,2018-09-16 03:00:00
1416,2018-09-16 04:00:00
1422,2018-09-16 05:00:00
1449,2018-09-16 06:00:00
1471,2018-09-16 07:00:00
1562,2018-09-16 08:00:00
1659,2018-09-16 09:00:00
1750,2018-09-16 10:00:00
1827,2018-09-16 11:00:00
1890,2018-09-16 12:00:00
1941,2018-09-16 13:00:00
1978,2018-09-16 14:00:00
2005,2018-09-16 15:00:00
2031,2018-09-16 16:00:00
2031,2018-09-16 17:00:00
1992,2018-09-16 18:00:00
1984,2018-09-16 19:00:00
1972,2018-09-16 20:00:00
1902,2018-09-16 21:00:00
1801,2018-09-16 22:00:00
1684,2018-09-16 23:00:00
1537,2018-09-17 00:00:00
1483,2018-09-17 01:00:00
1452,2018-09-17 02:00:00
1433,2018-09-17 03:00:00
1447,2018-09-17 04:00:00
1516,2018-09-17 05:00:00
1651,2018-09-17 06:00:00
1740,2018-09-17 07:00:00
1815,2018-09-17 08:00:00
1878,2018-09-17 09:00:00
1945,2018-09-17 10:00:00
1997,2018-09-17 11:00:00
2027,2018-09-17 12:00:00
2067,2018-09-17 13:00:00
2082,2018-09-17 14:00:00
2081,2018-09-17 15:00:00
2081,2018-09-17 16:00:00
2064,2018-09-17 17:00:00
2030,2018-09-17 18:00:00
2027,2018-09-17 19:00:00
2007,2018-09-17 20:00:00
1929,2018-09-17 21:00:00
1812,2018-09-17 22:00:00
1678,2018-09-17 23:00:00
1600,2018-09-18 00:00:00
1537,2018-09-18 01:00:00
1496,2018-09-18 02:00:00
1472,2018-09-18 03:00:00
1482,2018-09-18 04:00:00
1551,2018-09-18 05:00:00
1692,2018-09-18 06:00:00
1778,2018-09-18 07:00:00
1846,2018-09-18 08:00:00
1906,2018-09-18 09:00:00
1971,2018-09-18 10:00:00
2016,2018-09-18 11:00:00
2042,2018-09-18 12:00:00
2081,2018-09-18 13:00:00
2093,2018-09-18 14:00:00
2090,2018-09-18 15:00:00
2089,2018-09-18 16:00:00
2069,2018-09-18 17:00:00
2028,2018-09-18 18:00:00
2024,2018-09-18 19:00:00
2005,2018-09-18 20:00:00
1924,2018-09-18 21:00:00
1803,2018-09-18 22:00:00
1662,2018-09-18 23:00:00
1546,2018-09-19 00:00:00
1485,2018-09-19 01:00:00
1445,2018-09-19 02:00:00
1425,2018-09-19 03:00:00
1433,2018-09-19 04:00:00
1500,2018-09-19 05:00:00
1635,2018-09-19 06:00:00
1714,2018-09-19 07:00:00
1773,2018-09-19 08:00:00
1822,2018-09-19 09:00:00
1871,2018-09-19 10:00:00
1902,2018-09-19 11:00:00
1912,2018-09-19 12:00:00
1936,2018-09-19 13:00:00
1934,2018-09-19 14:00:00
1914,2018-09-19 15:00:00
1897,2018-09-19 16:00:00
1870,2018-09-19 17:00:00
1831,2018-09-19 18:00:00
1841,2018-09-19 19:00:00
1835,2018-09-19 20:00:00
1763,2018-09-19 21:00:00
1656,2018-09-19 22:00:00
1532,2018-09-19 23:00:00
1430,2018-09-20 00:00:00
1379,2018-09-20 01:00:00
1349,2018-09-20 02:00:00
1332,2018-09-20 03:00:00
1347,2018-09-20 04:00:00
1416,2018-09-20 05:00:00
1552,2018-09-20 06:00:00
1626,2018-09-20 07:00:00
1681,2018-09-20 08:00:00
1726,2018-09-20 09:00:00
1772,2018-09-20 10:00:00
1795,2018-09-20 11:00:00
1800,2018-09-20 12:00:00
1824,2018-09-20 13:00:00
1824,2018-09-20 14:00:00
1816,2018-09-20 15:00:00
1817,2018-09-20 16:00:00
1808,2018-09-20 17:00:00
1784,2018-09-20 18:00:00
1814,2018-09-20 19:00:00
1814,2018-09-20 20:00:00
1750,2018-09-20 21:00:00
1644,2018-09-20 22:00:00
1527,2018-09-20 23:00:00
