Load Forecast,Time Stamp
1367,2018-10-06 00:00:00
1323,2018-10-06 01:00:00
1300,2018-10-06 02:00:00
1284,2018-10-06 03:00:00
1285,2018-10-06 04:00:00
1311,2018-10-06 05:00:00
1361,2018-10-06 06:00:00
1402,2018-10-06 07:00:00
1454,2018-10-06 08:00:00
1503,2018-10-06 09:00:00
1538,2018-10-06 10:00:00
1553,2018-10-06 11:00:00
1560,2018-10-06 12:00:00
1572,2018-10-06 13:00:00
1580,2018-10-06 14:00:00
1590,2018-10-06 15:00:00
1609,2018-10-06 16:00:00
1619,2018-10-06 17:00:00
1635,2018-10-06 18:00:00
1690,2018-10-06 19:00:00
1668,2018-10-06 20:00:00
1624,2018-10-06 21:00:00
1557,2018-10-06 22:00:00
1476,2018-10-06 23:00:00
1390,2018-10-07 00:00:00
1341,2018-10-07 01:00:00
1312,2018-10-07 02:00:00
1293,2018-10-07 03:00:00
1290,2018-10-07 04:00:00
1307,2018-10-07 05:00:00
1346,2018-10-07 06:00:00
1378,2018-10-07 07:00:00
1421,2018-10-07 08:00:00
1464,2018-10-07 09:00:00
1491,2018-10-07 10:00:00
1507,2018-10-07 11:00:00
1516,2018-10-07 12:00:00
1518,2018-10-07 13:00:00
1512,2018-10-07 14:00:00
1506,2018-10-07 15:00:00
1514,2018-10-07 16:00:00
1527,2018-10-07 17:00:00
1551,2018-10-07 18:00:00
1618,2018-10-07 19:00:00
1605,2018-10-07 20:00:00
1557,2018-10-07 21:00:00
1488,2018-10-07 22:00:00
1419,2018-10-07 23:00:00
1355,2018-10-08 00:00:00
1321,2018-10-08 01:00:00
1304,2018-10-08 02:00:00
1296,2018-10-08 03:00:00
1316,2018-10-08 04:00:00
1392,2018-10-08 05:00:00
1534,2018-10-08 06:00:00
1634,2018-10-08 07:00:00
1679,2018-10-08 08:00:00
1716,2018-10-08 09:00:00
1754,2018-10-08 10:00:00
1774,2018-10-08 11:00:00
1781,2018-10-08 12:00:00
1802,2018-10-08 13:00:00
1806,2018-10-08 14:00:00
1797,2018-10-08 15:00:00
1797,2018-10-08 16:00:00
1792,2018-10-08 17:00:00
1806,2018-10-08 18:00:00
1857,2018-10-08 19:00:00
1820,2018-10-08 20:00:00
1747,2018-10-08 21:00:00
1640,2018-10-08 22:00:00
1530,2018-10-08 23:00:00
1480,2018-10-09 00:00:00
1425,2018-10-09 01:00:00
1391,2018-10-09 02:00:00
1372,2018-10-09 03:00:00
1387,2018-10-09 04:00:00
1464,2018-10-09 05:00:00
1615,2018-10-09 06:00:00
1722,2018-10-09 07:00:00
1767,2018-10-09 08:00:00
1810,2018-10-09 09:00:00
1861,2018-10-09 10:00:00
1895,2018-10-09 11:00:00
1914,2018-10-09 12:00:00
1948,2018-10-09 13:00:00
1958,2018-10-09 14:00:00
1953,2018-10-09 15:00:00
1953,2018-10-09 16:00:00
1940,2018-10-09 17:00:00
1941,2018-10-09 18:00:00
1975,2018-10-09 19:00:00
1924,2018-10-09 20:00:00
1836,2018-10-09 21:00:00
1713,2018-10-09 22:00:00
1585,2018-10-09 23:00:00
1512,2018-10-10 00:00:00
1457,2018-10-10 01:00:00
1423,2018-10-10 02:00:00
1405,2018-10-10 03:00:00
1417,2018-10-10 04:00:00
1489,2018-10-10 05:00:00
1632,2018-10-10 06:00:00
1736,2018-10-10 07:00:00
1780,2018-10-10 08:00:00
1821,2018-10-10 09:00:00
1869,2018-10-10 10:00:00
1902,2018-10-10 11:00:00
1918,2018-10-10 12:00:00
1952,2018-10-10 13:00:00
1963,2018-10-10 14:00:00
1960,2018-10-10 15:00:00
1961,2018-10-10 16:00:00
1950,2018-10-10 17:00:00
1952,2018-10-10 18:00:00
1982,2018-10-10 19:00:00
1933,2018-10-10 20:00:00
1853,2018-10-10 21:00:00
1737,2018-10-10 22:00:00
1610,2018-10-10 23:00:00
1506,2018-10-11 00:00:00
1445,2018-10-11 01:00:00
1409,2018-10-11 02:00:00
1391,2018-10-11 03:00:00
1407,2018-10-11 04:00:00
1486,2018-10-11 05:00:00
1643,2018-10-11 06:00:00
1757,2018-10-11 07:00:00
1798,2018-10-11 08:00:00
1833,2018-10-11 09:00:00
1864,2018-10-11 10:00:00
1876,2018-10-11 11:00:00
1869,2018-10-11 12:00:00
1878,2018-10-11 13:00:00
1860,2018-10-11 14:00:00
1829,2018-10-11 15:00:00
1811,2018-10-11 16:00:00
1798,2018-10-11 17:00:00
1812,2018-10-11 18:00:00
1862,2018-10-11 19:00:00
1825,2018-10-11 20:00:00
1748,2018-10-11 21:00:00
1637,2018-10-11 22:00:00
1522,2018-10-11 23:00:00
