Load,Time Stamp
4546.1685,2021-01-14 00:00:00
4403.5097,2021-01-14 01:00:00
4308.3104,2021-01-14 02:00:00
4267.6707,2021-01-14 03:00:00
4294.9252,2021-01-14 04:00:00
4474.3285,2021-01-14 05:00:00
4861.9199,2021-01-14 06:00:00
5287.4675,2021-01-14 07:00:00
5573.2033,2021-01-14 08:00:00
5661.166,2021-01-14 09:00:00
5689.097,2021-01-14 10:00:00
5743.3962,2021-01-14 11:00:00
5766.975,2021-01-14 12:00:00
5742.6386,2021-01-14 13:00:00
5698.3343,2021-01-14 14:00:00
5714.1984,2021-01-14 15:00:00
5818.0211,2021-01-14 16:00:00
5991.9329,2021-01-14 17:00:00
5893.9883,2021-01-14 18:00:00
5750.1796,2021-01-14 19:00:00
5564.7547,2021-01-14 20:00:00
5364.1924,2021-01-14 21:00:00
5075.5823,2021-01-14 22:00:00
4787.388,2021-01-14 23:00:00
