Load,Time Stamp
4732.7239,2021-01-07 00:00:00
4550.8415,2021-01-07 01:00:00
4443.1372,2021-01-07 02:00:00
4397.7947,2021-01-07 03:00:00
4425.4892,2021-01-07 04:00:00
4619.1357,2021-01-07 05:00:00
5003.5373,2021-01-07 06:00:00
5421.3737,2021-01-07 07:00:00
5728.5223,2021-01-07 08:00:00
5878.0177,2021-01-07 09:00:00
5911.691,2021-01-07 10:00:00
5933.2097,2021-01-07 11:00:00
5929.2266,2021-01-07 12:00:00
5906.7225,2021-01-07 13:00:00
5892.2378,2021-01-07 14:00:00
5915.9071,2021-01-07 15:00:00
6026.5357,2021-01-07 16:00:00
6227.9706,2021-01-07 17:00:00
6140.8504,2021-01-07 18:00:00
6014.4895,2021-01-07 19:00:00
5841.7686,2021-01-07 20:00:00
5642.6513,2021-01-07 21:00:00
5341.9245,2021-01-07 22:00:00
5051.4867,2021-01-07 23:00:00
