Load,Time Stamp
5013.2774,2021-02-04 00:00:00
4840.2914,2021-02-04 01:00:00
4714.0489,2021-02-04 02:00:00
4659.8269,2021-02-04 03:00:00
4681.693,2021-02-04 04:00:00
4869.0672,2021-02-04 05:00:00
5232.3343,2021-02-04 06:00:00
5648.0203,2021-02-04 07:00:00
5967.9642,2021-02-04 08:00:00
6098.0723,2021-02-04 09:00:00
6141.2608,2021-02-04 10:00:00
6178.3655,2021-02-04 11:00:00
6153.916,2021-02-04 12:00:00
6109.8574,2021-02-04 13:00:00
6081.840999999999,2021-02-04 14:00:00
6065.7527,2021-02-04 15:00:00
6106.8695,2021-02-04 16:00:00
6254.0247,2021-02-04 17:00:00
6226.3739,2021-02-04 18:00:00
6064.7496,2021-02-04 19:00:00
5914.3242,2021-02-04 20:00:00
5708.4717,2021-02-04 21:00:00
5409.8964,2021-02-04 22:00:00
5094.8234,2021-02-04 23:00:00
