Load,Time Stamp
4862.1324,2021-02-22 00:00:00
4705.2657,2021-02-22 01:00:00
4602.9456,2021-02-22 02:00:00
4562.2625,2021-02-22 03:00:00
4592.4312,2021-02-22 04:00:00
4793.7717,2021-02-22 05:00:00
5148.8477,2021-02-22 06:00:00
5555.7929,2021-02-22 07:00:00
5887.0466,2021-02-22 08:00:00
6063.9555,2021-02-22 09:00:00
6163.3328,2021-02-22 10:00:00
6296.0167,2021-02-22 11:00:00
6420.9152,2021-02-22 12:00:00
6450.0055,2021-02-22 13:00:00
6437.0333,2021-02-22 14:00:00
6414.806,2021-02-22 15:00:00
6420.8688,2021-02-22 16:00:00
6393.8098,2021-02-22 17:00:00
6355.8944,2021-02-22 18:00:00
6199.7916,2021-02-22 19:00:00
5981.8505,2021-02-22 20:00:00
5737.0517,2021-02-22 21:00:00
5423.2178,2021-02-22 22:00:00
5088.1536,2021-02-22 23:00:00
