Load,Time Stamp
4799.2309,2021-02-17 00:00:00
4666.4947,2021-02-17 01:00:00
4581.0115,2021-02-17 02:00:00
4553.0989,2021-02-17 03:00:00
4581.8283,2021-02-17 04:00:00
4780.6177,2021-02-17 05:00:00
5176.0648,2021-02-17 06:00:00
5568.4672,2021-02-17 07:00:00
5928.705,2021-02-17 08:00:00
6125.1971,2021-02-17 09:00:00
6210.6942,2021-02-17 10:00:00
6223.7025,2021-02-17 11:00:00
6235.7527,2021-02-17 12:00:00
6217.5155,2021-02-17 13:00:00
6214.1764,2021-02-17 14:00:00
6186.9581,2021-02-17 15:00:00
6236.3926,2021-02-17 16:00:00
6341.4958,2021-02-17 17:00:00
6369.0477,2021-02-17 18:00:00
6251.9101,2021-02-17 19:00:00
6068.4102,2021-02-17 20:00:00
5862.1934,2021-02-17 21:00:00
5571.8816,2021-02-17 22:00:00
5243.1688,2021-02-17 23:00:00
