Load,Time Stamp
294.8,2018-09-17 00:00:00
270.2,2018-09-17 01:00:00
258.5,2018-09-17 02:00:00
252.3,2018-09-17 03:00:00
249.8,2018-09-17 04:00:00
266.2,2018-09-17 05:00:00
305.2,2018-09-17 06:00:00
324.7,2018-09-17 07:00:00
342.2,2018-09-17 08:00:00
348.0,2018-09-17 09:00:00
356.2,2018-09-17 10:00:00
367.7,2018-09-17 11:00:00
378.8,2018-09-17 12:00:00
384.0,2018-09-17 13:00:00
386.5,2018-09-17 14:00:00
398.0,2018-09-17 15:00:00
401.3,2018-09-17 16:00:00
409.0,2018-09-17 17:00:00
416.1,2018-09-17 18:00:00
417.0,2018-09-17 19:00:00
399.9,2018-09-17 20:00:00
378.9,2018-09-17 21:00:00
350.1,2018-09-17 22:00:00
319.1,2018-09-17 23:00:00
