"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"07/09/2020 00:00",1514,1873,755,1326,1165,2862,790,363,6693,534,1897,19772
"07/09/2020 01:00",1429,1746,720,1229,1086,2692,739,340,6404,534,1789,18708
"07/09/2020 02:00",1372,1662,688,1167,1036,2571,699,320,6186,529,1713,17943
"07/09/2020 03:00",1337,1626,666,1130,1006,2502,679,306,6044,531,1664,17491
"07/09/2020 04:00",1327,1624,656,1118,990,2478,682,296,5993,533,1641,17338
"07/09/2020 05:00",1350,1654,667,1132,997,2498,696,297,6108,530,1649,17578
"07/09/2020 06:00",1435,1775,696,1190,1045,2584,760,314,6473,538,1706,18516
"07/09/2020 07:00",1559,1946,774,1312,1146,2842,840,349,6973,573,1838,20152
"07/09/2020 08:00",1686,2133,869,1444,1262,3170,910,397,7504,588,1993,21956
"07/09/2020 09:00",1742,2275,933,1566,1354,3423,956,437,7891,597,2113,23287
"07/09/2020 10:00",1794,2391,987,1687,1460,3698,1006,470,8181,608,2224,24506
"07/09/2020 11:00",1875,2494,1042,1787,1562,3955,1049,504,8433,613,2332,25646
"07/09/2020 12:00",1940,2566,1087,1854,1653,4163,1078,532,8599,631,2417,26520
"07/09/2020 13:00",1993,2627,1132,1901,1741,4363,1101,560,8677,640,2507,27242
"07/09/2020 14:00",2041,2673,1164,1927,1813,4467,1121,584,8815,643,2562,27810
"07/09/2020 15:00",2097,2705,1181,1937,1851,4538,1131,594,8905,653,2577,28169
"07/09/2020 16:00",2157,2739,1168,1967,1881,4550,1159,584,8800,665,2592,28262
"07/09/2020 17:00",2210,2745,1134,1999,1885,4512,1180,575,8615,669,2604,28128
"07/09/2020 18:00",2210,2747,1092,1983,1852,4316,1174,558,8289,669,2543,27433
"07/09/2020 19:00",2167,2696,1050,1947,1797,4136,1171,543,8075,668,2502,26752
"07/09/2020 20:00",2115,2615,1023,1867,1745,3975,1142,519,7904,653,2418,25976
"07/09/2020 21:00",2052,2522,996,1787,1669,3822,1109,495,7823,635,2413,25323
"07/09/2020 22:00",1913,2328,933,1662,1538,3541,1015,456,7568,597,2294,23845
"07/09/2020 23:00",1772,2140,861,1520,1399,3232,917,415,7207,561,2145,22169
"07/10/2020 00:00",1594,1950,788,1358,1223,2929,838,373,6888,552,1943,20436
"07/10/2020 01:00",1503,1818,749,1259,1135,2727,785,347,6571,554,1837,19285
"07/10/2020 02:00",1443,1743,716,1196,1081,2593,746,325,6327,550,1762,18482
"07/10/2020 03:00",1403,1706,691,1155,1047,2515,724,311,6164,545,1709,17970
"07/10/2020 04:00",1388,1694,683,1141,1027,2488,726,301,6101,545,1682,17776
"07/10/2020 05:00",1405,1710,693,1151,1030,2515,733,301,6216,541,1692,17987
"07/10/2020 06:00",1487,1814,725,1203,1069,2622,786,318,6585,550,1741,18900
"07/10/2020 07:00",1603,1959,795,1325,1156,2878,851,351,7059,596,1860,20433
"07/10/2020 08:00",1709,2113,876,1458,1255,3217,912,394,7556,610,2011,22111
"07/10/2020 09:00",1756,2244,924,1579,1339,3483,956,424,7878,614,2121,23318
"07/10/2020 10:00",1809,2341,954,1689,1420,3725,1001,450,8072,639,2214,24314
"07/10/2020 11:00",1883,2417,987,1771,1484,3942,1040,470,8262,645,2304,25205
"07/10/2020 12:00",1929,2456,1011,1821,1530,4084,1066,483,8382,655,2378,25795
"07/10/2020 13:00",1980,2494,1029,1866,1574,4221,1081,493,8446,666,2455,26305
"07/10/2020 14:00",2024,2529,1032,1874,1609,4270,1102,501,8524,669,2502,26636
"07/10/2020 15:00",2054,2556,1019,1862,1625,4264,1105,501,8472,676,2513,26647
"07/10/2020 16:00",2092,2575,987,1883,1639,4195,1123,492,8259,682,2526,26453
"07/10/2020 17:00",2108,2557,953,1899,1630,4134,1139,485,8080,661,2524,26170
"07/10/2020 18:00",2078,2541,928,1872,1598,3990,1133,471,7787,658,2441,25497
"07/10/2020 19:00",2037,2500,897,1840,1562,3833,1126,456,7576,661,2400,24888
"07/10/2020 20:00",1982,2418,887,1752,1522,3691,1088,436,7423,638,2300,24137
"07/10/2020 21:00",1925,2350,867,1688,1476,3549,1051,422,7363,623,2298,23612
"07/10/2020 22:00",1814,2202,833,1586,1395,3344,977,399,7161,594,2199,22504
"07/10/2020 23:00",1700,2050,785,1461,1297,3109,887,372,6887,560,2068,21176
"07/11/2020 00:00",1556,1896,751,1321,1185,2879,823,354,6643,554,1893,19855
"07/11/2020 01:00",1467,1768,719,1224,1110,2687,771,332,6343,554,1792,18767
"07/11/2020 02:00",1406,1690,684,1159,1062,2554,728,312,6102,542,1721,17960
"07/11/2020 03:00",1368,1644,658,1114,1033,2465,701,300,5909,532,1668,17392
"07/11/2020 04:00",1340,1610,641,1080,1011,2406,691,287,5757,538,1625,16986
"07/11/2020 05:00",1322,1588,632,1056,995,2365,675,277,5671,541,1591,16713
"07/11/2020 06:00",1342,1607,619,1048,994,2366,690,274,5697,547,1574,16758
"07/11/2020 07:00",1418,1699,657,1113,1050,2571,735,304,5948,587,1644,17726
"07/11/2020 08:00",1533,1843,751,1208,1141,2926,794,361,6410,592,1762,19321
"07/11/2020 09:00",1594,1982,810,1319,1232,3252,842,409,6785,590,1859,20674
"07/11/2020 10:00",1645,2073,857,1414,1317,3560,884,436,7138,583,1935,21842
"07/11/2020 11:00",1701,2150,904,1478,1389,3853,917,461,7427,590,2001,22871
"07/11/2020 12:00",1727,2200,941,1515,1448,4095,940,477,7625,594,2053,23615
"07/11/2020 13:00",1754,2231,969,1528,1498,4277,946,490,7697,599,2089,24078
"07/11/2020 14:00",1788,2265,991,1539,1547,4341,959,507,7838,605,2107,24487
"07/11/2020 15:00",1817,2292,997,1539,1594,4350,968,516,7862,615,2110,24660
"07/11/2020 16:00",1864,2332,984,1561,1636,4312,989,511,7713,642,2117,24661
"07/11/2020 17:00",1902,2350,961,1577,1644,4271,1013,501,7578,637,2129,24563
"07/11/2020 18:00",1910,2347,943,1567,1623,4110,1014,481,7485,640,2091,24211
"07/11/2020 19:00",1884,2306,918,1548,1575,3956,1009,464,7409,653,2047,23769
"07/11/2020 20:00",1846,2237,914,1483,1529,3816,980,444,7361,632,1974,23216
"07/11/2020 21:00",1815,2179,908,1443,1485,3708,959,429,7407,624,1981,22938
"07/11/2020 22:00",1732,2054,878,1370,1402,3508,909,408,7291,601,1908,22061
"07/11/2020 23:00",1636,1925,832,1276,1305,3269,839,382,7072,571,1814,20921
"07/12/2020 00:00",1498,1774,785,1157,1178,3011,768,364,6813,552,1691,19591
"07/12/2020 01:00",1422,1665,750,1078,1102,2813,723,342,6526,549,1606,18576
"07/12/2020 02:00",1368,1598,714,1026,1049,2672,687,320,6287,540,1548,17809
"07/12/2020 03:00",1331,1556,685,991,1015,2573,663,306,6087,523,1502,17232
"07/12/2020 04:00",1300,1520,664,962,988,2498,653,291,5913,529,1462,16780
"07/12/2020 05:00",1274,1486,643,933,962,2421,632,278,5774,533,1423,16359
"07/12/2020 06:00",1287,1491,622,919,956,2383,637,272,5722,539,1395,16223
"07/12/2020 07:00",1344,1558,650,967,1004,2547,667,295,5882,568,1439,16921
"07/12/2020 08:00",1457,1675,732,1057,1096,2897,716,349,6289,571,1552,18391
"07/12/2020 09:00",1508,1788,787,1148,1183,3204,759,394,6640,568,1631,19610
"07/12/2020 10:00",1553,1860,836,1229,1274,3509,799,426,6980,557,1694,20717
"07/12/2020 11:00",1607,1930,891,1288,1350,3792,820,455,7276,564,1764,21737
"07/12/2020 12:00",1637,1984,934,1333,1418,4016,844,471,7483,571,1824,22515
"07/12/2020 13:00",1663,2020,968,1353,1473,4201,849,484,7611,577,1866,23065
"07/12/2020 14:00",1689,2059,991,1374,1524,4268,862,498,7788,579,1903,23535
"07/12/2020 15:00",1729,2104,1005,1392,1583,4297,872,508,7856,589,1941,23876
"07/12/2020 16:00",1798,2168,1007,1431,1652,4296,901,512,7760,621,1985,24131
"07/12/2020 17:00",1860,2213,997,1474,1686,4319,933,510,7705,626,2034,24357
"07/12/2020 18:00",1875,2227,988,1480,1667,4217,940,490,7655,626,2024,24189
"07/12/2020 19:00",1859,2191,964,1466,1615,4086,939,477,7602,643,1993,23835
"07/12/2020 20:00",1827,2135,966,1418,1561,3962,917,463,7611,623,1930,23413
"07/12/2020 21:00",1790,2088,960,1388,1503,3863,898,449,7713,613,1945,23210
"07/12/2020 22:00",1690,1955,914,1310,1395,3620,839,421,7593,585,1872,22194
"07/12/2020 23:00",1583,1829,854,1214,1278,3321,775,387,7317,553,1784,20895
"07/13/2020 00:00",1467,1729,804,1115,1154,2953,734,368,7007,524,1663,19518
"07/13/2020 01:00",1390,1622,760,1045,1072,2724,694,342,6693,534,1589,18465
"07/13/2020 02:00",1343,1560,723,1003,1023,2577,665,320,6451,529,1539,17733
"07/13/2020 03:00",1314,1531,697,981,991,2483,651,306,6284,522,1503,17263
"07/13/2020 04:00",1307,1535,685,981,974,2439,657,297,6205,526,1491,17097
"07/13/2020 05:00",1332,1571,691,1006,976,2437,671,298,6284,536,1516,17318
"07/13/2020 06:00",1421,1687,716,1059,1014,2514,732,314,6564,545,1580,18146
"07/13/2020 07:00",1533,1831,779,1157,1102,2756,796,345,7019,584,1685,19587
"07/13/2020 08:00",1637,1985,864,1264,1200,3089,853,391,7585,592,1826,21286
"07/13/2020 09:00",1673,2104,915,1352,1285,3359,887,425,7946,594,1894,22434
"07/13/2020 10:00",1719,2198,958,1434,1379,3640,926,453,8193,592,1967,23459
"07/13/2020 11:00",1785,2277,1008,1494,1469,3916,958,483,8421,593,2047,24451
"07/13/2020 12:00",1832,2338,1052,1541,1549,4134,983,506,8594,608,2112,25249
"07/13/2020 13:00",1870,2393,1095,1576,1632,4347,996,524,8721,617,2176,25947
"07/13/2020 14:00",1907,2432,1131,1600,1704,4465,1014,542,8899,637,2216,26547
"07/13/2020 15:00",1939,2450,1152,1609,1755,4526,1017,552,8966,648,2234,26848
"07/13/2020 16:00",1991,2464,1137,1634,1797,4500,1029,547,8818,661,2258,26836
"07/13/2020 17:00",2026,2458,1104,1667,1802,4442,1043,539,8648,656,2281,26666
"07/13/2020 18:00",2010,2447,1063,1661,1756,4247,1041,520,8335,646,2248,25974
"07/13/2020 19:00",1981,2399,1028,1639,1693,4056,1034,508,8159,649,2200,25346
"07/13/2020 20:00",1935,2330,1007,1585,1626,3872,1005,490,8021,643,2126,24640
"07/13/2020 21:00",1867,2245,977,1530,1547,3698,968,469,7969,630,2130,24030
"07/13/2020 22:00",1743,2070,917,1425,1420,3403,890,437,7697,585,2031,22618
"07/13/2020 23:00",1622,1904,848,1308,1291,3092,808,401,7302,548,1908,21032
"07/14/2020 00:00",1452,1742,790,1184,1131,2782,743,363,6884,543,1745,19359
"07/14/2020 01:00",1370,1633,745,1104,1047,2559,700,336,6500,550,1654,18198
"07/14/2020 02:00",1318,1563,707,1054,998,2419,670,315,6239,547,1592,17422
"07/14/2020 03:00",1287,1531,680,1024,968,2330,654,300,6065,538,1546,16923
"07/14/2020 04:00",1280,1530,665,1015,949,2293,658,289,5988,545,1524,16736
"07/14/2020 05:00",1307,1559,669,1028,952,2301,671,289,6083,543,1540,16942
"07/14/2020 06:00",1394,1658,697,1072,986,2392,727,305,6423,545,1593,17792
"07/14/2020 07:00",1503,1784,760,1164,1071,2634,784,331,6911,577,1692,19211
"07/14/2020 08:00",1602,1916,841,1261,1164,2963,826,373,7461,583,1823,20813
"07/14/2020 09:00",1632,2009,892,1346,1237,3249,851,406,7842,591,1884,21939
"07/14/2020 10:00",1673,2091,939,1421,1319,3555,881,433,8113,591,1958,22974
"07/14/2020 11:00",1741,2167,992,1481,1400,3848,914,460,8369,592,2039,24003
"07/14/2020 12:00",1786,2229,1034,1529,1477,4079,938,481,8558,606,2104,24821
"07/14/2020 13:00",1831,2290,1075,1572,1557,4306,956,499,8696,621,2169,25572
"07/14/2020 14:00",1873,2344,1109,1600,1638,4441,977,517,8872,637,2216,26224
"07/14/2020 15:00",1916,2382,1131,1619,1705,4496,985,531,8928,644,2240,26577
"07/14/2020 16:00",1975,2435,1126,1648,1766,4478,1009,532,8803,660,2270,26702
"07/14/2020 17:00",2020,2451,1101,1677,1789,4433,1035,530,8656,665,2293,26650
"07/14/2020 18:00",2012,2446,1065,1662,1758,4258,1036,513,8352,661,2257,26020
"07/14/2020 19:00",1976,2385,1026,1636,1698,4060,1027,496,8153,660,2204,25321
"07/14/2020 20:00",1929,2316,1010,1572,1642,3880,1000,479,7997,653,2122,24600
"07/14/2020 21:00",1861,2236,989,1514,1567,3725,970,460,7951,631,2122,24026
"07/14/2020 22:00",1730,2064,933,1409,1437,3439,891,429,7687,583,2021,22623
"07/14/2020 23:00",1609,1903,867,1298,1307,3131,808,395,7301,546,1900,21065
