"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"07/24/2020 00:00",1453,1716,832,1131,1204,3247,725,375,7193,530,1674,20080
"07/24/2020 01:00",1380,1632,786,1063,1123,3027,680,349,6867,541,1599,19047
"07/24/2020 02:00",1329,1576,746,1021,1067,2872,652,329,6608,541,1551,18292
"07/24/2020 03:00",1300,1542,718,994,1031,2775,632,317,6443,532,1507,17791
"07/24/2020 04:00",1298,1541,707,988,1013,2747,635,310,6382,534,1489,17644
"07/24/2020 05:00",1326,1592,722,1012,1027,2779,662,314,6522,531,1522,18009
"07/24/2020 06:00",1394,1665,756,1050,1058,2869,709,331,6921,532,1552,18837
"07/24/2020 07:00",1486,1775,821,1139,1144,3114,771,362,7400,565,1650,20227
"07/24/2020 08:00",1578,1866,891,1230,1241,3434,818,388,7892,577,1749,21664
"07/24/2020 09:00",1618,1940,947,1298,1320,3702,855,421,8230,575,1838,22744
"07/24/2020 10:00",1669,2018,989,1357,1395,3932,884,455,8476,584,1911,23670
"07/24/2020 11:00",1700,2089,1028,1405,1476,4132,910,479,8686,585,1970,24460
"07/24/2020 12:00",1741,2126,1065,1444,1551,4265,935,502,8832,590,2010,25061
"07/24/2020 13:00",1785,2158,1095,1468,1628,4392,948,523,8951,599,2071,25618
"07/24/2020 14:00",1837,2160,1125,1485,1695,4486,961,536,9026,603,2106,26020
"07/24/2020 15:00",1882,2189,1148,1491,1751,4570,973,548,9100,611,2101,26364
"07/24/2020 16:00",1942,2232,1156,1509,1801,4663,995,559,9126,622,2111,26716
"07/24/2020 17:00",1989,2248,1149,1527,1839,4700,1018,563,9035,614,2108,26790
"07/24/2020 18:00",1981,2221,1119,1500,1819,4643,1021,547,8762,608,2063,26284
"07/24/2020 19:00",1921,2161,1053,1436,1723,4383,1004,515,8333,609,2006,25144
"07/24/2020 20:00",1877,2074,1020,1376,1633,4153,976,488,8089,599,1933,24218
"07/24/2020 21:00",1812,2009,985,1337,1536,3956,938,465,7956,582,1926,23502
"07/24/2020 22:00",1678,1889,927,1255,1405,3677,858,426,7679,553,1839,22186
"07/24/2020 23:00",1540,1761,859,1161,1274,3355,779,386,7322,527,1727,20691
"07/25/2020 00:00",1445,1672,810,1081,1177,3096,737,359,7080,529,1633,19619
"07/25/2020 01:00",1361,1580,763,1010,1086,2866,684,329,6758,534,1554,18525
"07/25/2020 02:00",1306,1521,721,965,1024,2709,650,309,6511,527,1496,17739
"07/25/2020 03:00",1268,1482,692,935,980,2592,632,292,6313,518,1455,17159
"07/25/2020 04:00",1252,1462,670,918,954,2526,633,281,6170,520,1432,16818
"07/25/2020 05:00",1244,1472,661,920,947,2497,635,276,6118,520,1435,16725
"07/25/2020 06:00",1272,1482,663,920,952,2486,658,276,6191,524,1414,16838
"07/25/2020 07:00",1351,1563,704,982,1020,2670,704,303,6482,558,1488,17825
"07/25/2020 08:00",1459,1675,776,1078,1101,2979,753,346,6884,571,1605,19227
"07/25/2020 09:00",1544,1781,841,1170,1197,3308,799,397,7253,569,1702,20561
"07/25/2020 10:00",1618,1880,900,1259,1302,3619,836,442,7574,558,1809,21797
"07/25/2020 11:00",1665,1970,951,1336,1417,3897,864,486,7798,565,1901,22850
"07/25/2020 12:00",1706,2036,994,1395,1524,4115,887,521,7952,568,1964,23662
"07/25/2020 13:00",1750,2086,1027,1446,1605,4276,898,547,8031,576,2004,24246
"07/25/2020 14:00",1782,2125,1057,1474,1665,4377,905,563,8106,582,1991,24627
"07/25/2020 15:00",1830,2182,1076,1477,1719,4460,925,571,8163,589,1996,24988
"07/25/2020 16:00",1891,2237,1083,1486,1771,4532,945,572,8187,612,2041,25357
"07/25/2020 17:00",1942,2258,1076,1509,1798,4567,977,569,8141,615,2086,25538
"07/25/2020 18:00",1956,2236,1060,1505,1789,4485,980,554,8032,616,2062,25275
"07/25/2020 19:00",1919,2174,1021,1473,1712,4236,966,528,7824,629,2025,24507
"07/25/2020 20:00",1886,2109,1001,1429,1632,4037,948,499,7690,616,1972,23819
"07/25/2020 21:00",1825,2045,976,1387,1529,3863,918,472,7625,604,1933,23177
"07/25/2020 22:00",1700,1938,928,1306,1407,3594,853,439,7423,583,1855,22026
"07/25/2020 23:00",1571,1810,869,1214,1285,3298,784,398,7139,560,1749,20677
"07/26/2020 00:00",1442,1659,813,1099,1175,3084,705,354,6918,540,1630,19419
"07/26/2020 01:00",1361,1566,771,1019,1086,2880,654,327,6657,535,1545,18401
"07/26/2020 02:00",1308,1505,733,969,1024,2733,620,307,6452,527,1484,17662
"07/26/2020 03:00",1268,1465,706,935,978,2623,602,291,6286,518,1443,17115
"07/26/2020 04:00",1247,1441,686,915,951,2558,601,279,6165,523,1416,16782
"07/26/2020 05:00",1231,1436,675,909,941,2521,599,274,6105,522,1410,16623
"07/26/2020 06:00",1245,1448,672,902,944,2491,617,275,6141,526,1396,16657
"07/26/2020 07:00",1317,1523,705,963,1005,2646,659,297,6364,552,1466,17497
"07/26/2020 08:00",1431,1643,769,1067,1099,2946,712,343,6739,559,1599,18907
"07/26/2020 09:00",1537,1767,839,1169,1217,3301,772,397,7121,568,1710,20398
"07/26/2020 10:00",1639,1885,911,1277,1351,3656,820,448,7487,561,1831,21866
"07/26/2020 11:00",1716,1995,975,1383,1491,3963,855,497,7775,572,1942,23164
"07/26/2020 12:00",1787,2081,1029,1473,1622,4201,888,536,7993,582,2024,24216
"07/26/2020 13:00",1853,2148,1072,1536,1715,4380,907,564,8170,587,2073,25005
"07/26/2020 14:00",1892,2201,1105,1571,1784,4501,924,581,8324,588,2054,25525
"07/26/2020 15:00",1951,2280,1126,1578,1838,4609,948,588,8446,596,2055,26015
"07/26/2020 16:00",2018,2352,1142,1593,1894,4719,977,593,8511,624,2109,26532
"07/26/2020 17:00",2076,2390,1146,1623,1929,4791,1015,598,8539,629,2170,26906
"07/26/2020 18:00",2099,2378,1141,1624,1922,4749,1026,588,8503,633,2164,26827
"07/26/2020 19:00",2072,2318,1115,1594,1858,4552,1014,571,8385,647,2131,26257
"07/26/2020 20:00",2050,2263,1106,1557,1780,4390,1006,553,8349,635,2086,25775
"07/26/2020 21:00",1976,2196,1082,1515,1665,4222,968,525,8338,619,2055,25161
"07/26/2020 22:00",1822,2063,1014,1419,1515,3909,884,484,8123,601,1969,23803
"07/26/2020 23:00",1675,1917,937,1312,1368,3562,812,431,7774,574,1853,22215
"07/27/2020 00:00",1550,1790,874,1202,1249,3317,736,380,7433,533,1741,20805
"07/27/2020 01:00",1471,1695,829,1133,1160,3125,694,353,7190,535,1671,19856
"07/27/2020 02:00",1420,1632,792,1091,1100,2983,666,332,6980,532,1627,19155
"07/27/2020 03:00",1393,1601,769,1065,1059,2895,650,319,6850,528,1596,18725
"07/27/2020 04:00",1391,1610,761,1067,1042,2867,656,311,6806,530,1595,18636
"07/27/2020 05:00",1425,1673,778,1109,1060,2892,690,319,6931,533,1651,19061
"07/27/2020 06:00",1504,1793,808,1174,1094,2977,756,338,7236,539,1746,19965
"07/27/2020 07:00",1625,1944,868,1301,1187,3235,835,366,7707,579,1887,21534
"07/27/2020 08:00",1739,2084,941,1427,1286,3551,897,404,8267,591,2041,23228
