Load,Time Stamp
766.1,2018-12-25 00:00:00
734.4,2018-12-25 01:00:00
720.3,2018-12-25 02:00:00
713.9,2018-12-25 03:00:00
725.3,2018-12-25 04:00:00
760.6,2018-12-25 05:00:00
811.7,2018-12-25 06:00:00
856.6,2018-12-25 07:00:00
905.7,2018-12-25 08:00:00
927.9,2018-12-25 09:00:00
914.5,2018-12-25 10:00:00
899.6,2018-12-25 11:00:00
887.0,2018-12-25 12:00:00
862.1,2018-12-25 13:00:00
836.8,2018-12-25 14:00:00
844.5,2018-12-25 15:00:00
893.6,2018-12-25 16:00:00
952.4,2018-12-25 17:00:00
966.0,2018-12-25 18:00:00
968.6,2018-12-25 19:00:00
952.4,2018-12-25 20:00:00
924.9,2018-12-25 21:00:00
870.0,2018-12-25 22:00:00
829.7,2018-12-25 23:00:00
