Load,Time Stamp
4351.7206,2020-11-01 00:00:00
4179.0878,2020-11-01 01:00:00
4053.4193,2020-11-01 01:00:00
3971.4946,2020-11-01 02:00:00
3925.6233,2020-11-01 03:00:00
3911.5958,2020-11-01 04:00:00
3966.2579,2020-11-01 05:00:00
4052.4628,2020-11-01 06:00:00
4188.2566,2020-11-01 07:00:00
4386.1494,2020-11-01 08:00:00
4548.0292,2020-11-01 09:00:00
4680.7145,2020-11-01 10:00:00
4832.7413,2020-11-01 11:00:00
4966.7631,2020-11-01 12:00:00
5008.4089,2020-11-01 13:00:00
5048.9389,2020-11-01 14:00:00
5093.145,2020-11-01 15:00:00
5149.6863,2020-11-01 16:00:00
5246.1714,2020-11-01 17:00:00
5225.9843,2020-11-01 18:00:00
5143.9254,2020-11-01 19:00:00
5024.1719,2020-11-01 20:00:00
4856.6705,2020-11-01 21:00:00
4647.9257,2020-11-01 22:00:00
4408.5723,2020-11-01 23:00:00
