Load,Time Stamp
4612.0895,2020-12-07 00:00:00
4449.3054,2020-12-07 01:00:00
4343.4613,2020-12-07 02:00:00
4290.0588,2020-12-07 03:00:00
4322.8637,2020-12-07 04:00:00
4534.1322,2020-12-07 05:00:00
4908.0796,2020-12-07 06:00:00
5319.2409,2020-12-07 07:00:00
5666.1257,2020-12-07 08:00:00
5823.8311,2020-12-07 09:00:00
5873.2686,2020-12-07 10:00:00
5899.8764,2020-12-07 11:00:00
5904.3963,2020-12-07 12:00:00
5883.6126,2020-12-07 13:00:00
5884.5271,2020-12-07 14:00:00
5910.0814,2020-12-07 15:00:00
6086.9287,2020-12-07 16:00:00
6269.6785,2020-12-07 17:00:00
6150.2986,2020-12-07 18:00:00
6000.9329,2020-12-07 19:00:00
5813.4993,2020-12-07 20:00:00
5599.1038,2020-12-07 21:00:00
5365.1771,2020-12-07 22:00:00
4993.6715,2020-12-07 23:00:00
