"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"08/12/2020","08/09/2020","Actual","ALB",85,64,73,64
"08/12/2020","08/09/2020","Actual","ART",79,66,70,63
"08/12/2020","08/09/2020","Actual","BGM",81,62,67,61
"08/12/2020","08/09/2020","Actual","BUF",82,63,71,58
"08/12/2020","08/09/2020","Actual","ELM",90,59,69,59
"08/12/2020","08/09/2020","Actual","ELZ",81,56,68,54
"08/12/2020","08/09/2020","Actual","FOK",81,62,74,61
"08/12/2020","08/09/2020","Actual","FRG",85,72,75,69
"08/12/2020","08/09/2020","Actual","GFL",85,62,71,61
"08/12/2020","08/09/2020","Actual","HPN",83,66,73,65
"08/12/2020","08/09/2020","Actual","IAG",84,65,72,61
"08/12/2020","08/09/2020","Actual","ISP",82,69,74,69
"08/12/2020","08/09/2020","Actual","ITH",86,62,71,62
"08/12/2020","08/09/2020","Actual","JFK",82,71,75,70
"08/12/2020","08/09/2020","Actual","LGA",88,75,74,70
"08/12/2020","08/09/2020","Actual","MSS",79,64,71,62
"08/12/2020","08/09/2020","Actual","MSV",83,61,70,61
"08/12/2020","08/09/2020","Actual","NYC",87,72,74,70
"08/12/2020","08/09/2020","Actual","PLB",82,64,70,62
"08/12/2020","08/09/2020","Actual","POU",89,68,73,67
"08/12/2020","08/09/2020","Actual","ROC",84,60,71,58
"08/12/2020","08/09/2020","Actual","SLK",77,54,64,53
"08/12/2020","08/09/2020","Actual","SWF",86,68,74,68
"08/12/2020","08/09/2020","Actual","SYR",87,66,70,63
"08/12/2020","08/09/2020","Actual","UCA",83,63,69,63
"08/12/2020","08/10/2020","Actual","ALB",86,65,76,64
"08/12/2020","08/10/2020","Actual","ART",84,70,75,67
"08/12/2020","08/10/2020","Actual","BGM",84,67,71,63
"08/12/2020","08/10/2020","Actual","BUF",88,71,73,66
"08/12/2020","08/10/2020","Actual","ELM",93,63,74,62
"08/12/2020","08/10/2020","Actual","ELZ",85,65,71,62
"08/12/2020","08/10/2020","Actual","FOK",85,70,77,70
"08/12/2020","08/10/2020","Actual","FRG",91,74,77,71
"08/12/2020","08/10/2020","Actual","GFL",87,64,76,63
"08/12/2020","08/10/2020","Actual","HPN",89,70,75,69
"08/12/2020","08/10/2020","Actual","IAG",89,72,74,68
"08/12/2020","08/10/2020","Actual","ISP",88,72,78,72
"08/12/2020","08/10/2020","Actual","ITH",90,64,75,64
"08/12/2020","08/10/2020","Actual","JFK",86,74,78,73
"08/12/2020","08/10/2020","Actual","LGA",94,79,76,71
"08/12/2020","08/10/2020","Actual","MSS",85,62,76,61
"08/12/2020","08/10/2020","Actual","MSV",86,60,75,59
"08/12/2020","08/10/2020","Actual","NYC",90,76,76,72
"08/12/2020","08/10/2020","Actual","PLB",84,65,75,64
"08/12/2020","08/10/2020","Actual","POU",92,68,74,67
"08/12/2020","08/10/2020","Actual","ROC",89,69,75,66
"08/12/2020","08/10/2020","Actual","SLK",80,62,72,61
"08/12/2020","08/10/2020","Actual","SWF",90,68,76,68
"08/12/2020","08/10/2020","Actual","SYR",90,73,77,68
"08/12/2020","08/10/2020","Actual","UCA",86,65,75,64
"08/12/2020","08/11/2020","Actual","ALB",87,67,75,67
"08/12/2020","08/11/2020","Actual","ART",89,67,74,66
"08/12/2020","08/11/2020","Actual","BGM",86,67,72,63
"08/12/2020","08/11/2020","Actual","BUF",82,74,72,67
"08/12/2020","08/11/2020","Actual","ELM",91,65,74,65
"08/12/2020","08/11/2020","Actual","ELZ",85,66,71,61
"08/12/2020","08/11/2020","Actual","FOK",81,72,76,72
"08/12/2020","08/11/2020","Actual","FRG",83,75,76,71
"08/12/2020","08/11/2020","Actual","GFL",89,64,75,63
"08/12/2020","08/11/2020","Actual","HPN",86,71,77,70
"08/12/2020","08/11/2020","Actual","IAG",82,70,73,64
"08/12/2020","08/11/2020","Actual","ISP",82,73,78,72
"08/12/2020","08/11/2020","Actual","ITH",90,69,74,66
"08/12/2020","08/11/2020","Actual","JFK",82,75,77,74
"08/12/2020","08/11/2020","Actual","LGA",88,80,76,72
"08/12/2020","08/11/2020","Actual","MSS",89,65,74,64
"08/12/2020","08/11/2020","Actual","MSV",86,65,74,65
"08/12/2020","08/11/2020","Actual","NYC",85,78,76,74
"08/12/2020","08/11/2020","Actual","PLB",89,66,78,65
"08/12/2020","08/11/2020","Actual","POU",91,68,76,67
"08/12/2020","08/11/2020","Actual","ROC",85,70,72,66
"08/12/2020","08/11/2020","Actual","SLK",86,56,69,55
"08/12/2020","08/11/2020","Actual","SWF",90,68,77,68
"08/12/2020","08/11/2020","Actual","SYR",91,69,73,66
"08/12/2020","08/11/2020","Actual","UCA",89,67,74,66
"08/12/2020","08/12/2020","Forecast","ALB",83,66,70,64
"08/12/2020","08/12/2020","Forecast","ART",82,62,68,59
"08/12/2020","08/12/2020","Forecast","BGM",80,66,68,60
"08/12/2020","08/12/2020","Forecast","BUF",85,66,65,60
"08/12/2020","08/12/2020","Forecast","ELM",86,67,68,60
"08/12/2020","08/12/2020","Forecast","ELZ",79,64,65,56
"08/12/2020","08/12/2020","Forecast","FOK",82,73,76,73
"08/12/2020","08/12/2020","Forecast","FRG",86,76,76,72
"08/12/2020","08/12/2020","Forecast","GFL",85,67,71,65
"08/12/2020","08/12/2020","Forecast","HPN",86,74,75,72
"08/12/2020","08/12/2020","Forecast","IAG",84,61,65,58
"08/12/2020","08/12/2020","Forecast","ISP",84,75,77,74
"08/12/2020","08/12/2020","Forecast","ITH",81,64,69,59
"08/12/2020","08/12/2020","Forecast","JFK",84,74,76,73
"08/12/2020","08/12/2020","Forecast","LGA",89,80,77,74
"08/12/2020","08/12/2020","Forecast","MSS",84,67,68,63
"08/12/2020","08/12/2020","Forecast","MSV",83,66,71,64
"08/12/2020","08/12/2020","Forecast","NYC",87,78,76,74
"08/12/2020","08/12/2020","Forecast","PLB",84,67,69,62
"08/12/2020","08/12/2020","Forecast","POU",89,72,75,70
"08/12/2020","08/12/2020","Forecast","ROC",83,62,64,59
"08/12/2020","08/12/2020","Forecast","SLK",80,60,66,58
"08/12/2020","08/12/2020","Forecast","SWF",87,74,75,71
"08/12/2020","08/12/2020","Forecast","SYR",84,69,71,62
"08/12/2020","08/12/2020","Forecast","UCA",82,66,68,62
"08/12/2020","08/13/2020","Forecast","ALB",84,64,69,62
"08/12/2020","08/13/2020","Forecast","ART",86,64,69,60
"08/12/2020","08/13/2020","Forecast","BGM",81,60,68,57
