"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"08/13/2020","08/10/2020","Actual","ALB",86,65,76,64
"08/13/2020","08/10/2020","Actual","ART",84,70,75,67
"08/13/2020","08/10/2020","Actual","BGM",84,67,71,63
"08/13/2020","08/10/2020","Actual","BUF",88,71,73,66
"08/13/2020","08/10/2020","Actual","ELM",93,63,74,62
"08/13/2020","08/10/2020","Actual","ELZ",85,65,71,62
"08/13/2020","08/10/2020","Actual","FOK",85,70,77,70
"08/13/2020","08/10/2020","Actual","FRG",91,74,77,71
"08/13/2020","08/10/2020","Actual","GFL",87,64,76,63
"08/13/2020","08/10/2020","Actual","HPN",89,70,75,69
"08/13/2020","08/10/2020","Actual","IAG",89,72,74,68
"08/13/2020","08/10/2020","Actual","ISP",88,72,78,72
"08/13/2020","08/10/2020","Actual","ITH",90,64,75,64
"08/13/2020","08/10/2020","Actual","JFK",86,74,78,73
"08/13/2020","08/10/2020","Actual","LGA",94,79,76,71
"08/13/2020","08/10/2020","Actual","MSS",85,62,76,61
"08/13/2020","08/10/2020","Actual","MSV",86,60,75,59
"08/13/2020","08/10/2020","Actual","NYC",90,76,76,72
"08/13/2020","08/10/2020","Actual","PLB",84,65,75,64
"08/13/2020","08/10/2020","Actual","POU",92,68,74,67
"08/13/2020","08/10/2020","Actual","ROC",89,69,75,66
"08/13/2020","08/10/2020","Actual","SLK",80,62,72,61
"08/13/2020","08/10/2020","Actual","SWF",90,68,76,68
"08/13/2020","08/10/2020","Actual","SYR",90,73,77,68
"08/13/2020","08/10/2020","Actual","UCA",86,65,75,64
"08/13/2020","08/11/2020","Actual","ALB",87,67,75,67
"08/13/2020","08/11/2020","Actual","ART",89,67,74,66
"08/13/2020","08/11/2020","Actual","BGM",86,67,72,63
"08/13/2020","08/11/2020","Actual","BUF",82,74,72,67
"08/13/2020","08/11/2020","Actual","ELM",91,65,74,65
"08/13/2020","08/11/2020","Actual","ELZ",85,66,71,61
"08/13/2020","08/11/2020","Actual","FOK",81,72,76,72
"08/13/2020","08/11/2020","Actual","FRG",83,75,76,71
"08/13/2020","08/11/2020","Actual","GFL",89,64,75,63
"08/13/2020","08/11/2020","Actual","HPN",86,71,77,70
"08/13/2020","08/11/2020","Actual","IAG",82,70,73,64
"08/13/2020","08/11/2020","Actual","ISP",82,73,78,72
"08/13/2020","08/11/2020","Actual","ITH",90,69,74,66
"08/13/2020","08/11/2020","Actual","JFK",82,75,77,74
"08/13/2020","08/11/2020","Actual","LGA",88,80,76,72
"08/13/2020","08/11/2020","Actual","MSS",89,65,74,64
"08/13/2020","08/11/2020","Actual","MSV",86,65,74,65
"08/13/2020","08/11/2020","Actual","NYC",85,78,76,74
