"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"10/03/2020","09/30/2020","Actual","ALB",65,51,54,50
"10/03/2020","09/30/2020","Actual","ART",62,53,56,51
"10/03/2020","09/30/2020","Actual","BGM",61,49,52,48
"10/03/2020","09/30/2020","Actual","BUF",61,52,54,48
"10/03/2020","09/30/2020","Actual","ELM",66,53,55,51
"10/03/2020","09/30/2020","Actual","ELZ",57,46,50,46
"10/03/2020","09/30/2020","Actual","FOK",72,53,71,51
"10/03/2020","09/30/2020","Actual","FRG",72,62,71,55
"10/03/2020","09/30/2020","Actual","GFL",65,49,58,46
"10/03/2020","09/30/2020","Actual","HPN",71,58,70,52
"10/03/2020","09/30/2020","Actual","IAG",60,51,55,50
"10/03/2020","09/30/2020","Actual","ISP",72,63,72,55
"10/03/2020","09/30/2020","Actual","ITH",64,50,54,50
"10/03/2020","09/30/2020","Actual","JFK",72,62,71,56
"10/03/2020","09/30/2020","Actual","LGA",73,63,70,55
"10/03/2020","09/30/2020","Actual","MSS",60,51,54,50
"10/03/2020","09/30/2020","Actual","MSV",64,52,63,49
"10/03/2020","09/30/2020","Actual","NYC",71,60,70,54
"10/03/2020","09/30/2020","Actual","PLB",62,53,55,50
"10/03/2020","09/30/2020","Actual","POU",72,53,70,50
"10/03/2020","09/30/2020","Actual","ROC",60,51,55,50
"10/03/2020","09/30/2020","Actual","SLK",54,48,51,46
"10/03/2020","09/30/2020","Actual","SWF",72,57,72,53
"10/03/2020","09/30/2020","Actual","SYR",66,53,55,51
"10/03/2020","09/30/2020","Actual","UCA",63,52,54,50
"10/03/2020","10/01/2020","Actual","ALB",68,49,55,47
"10/03/2020","10/01/2020","Actual","ART",62,51,56,49
"10/03/2020","10/01/2020","Actual","BGM",63,50,52,47
"10/03/2020","10/01/2020","Actual","BUF",61,50,54,47
"10/03/2020","10/01/2020","Actual","ELM",67,47,53,46
"10/03/2020","10/01/2020","Actual","ELZ",60,46,49,44
"10/03/2020","10/01/2020","Actual","FOK",70,53,62,52
"10/03/2020","10/01/2020","Actual","FRG",75,62,61,56
"10/03/2020","10/01/2020","Actual","GFL",69,48,54,46
"10/03/2020","10/01/2020","Actual","HPN",70,57,58,53
"10/03/2020","10/01/2020","Actual","IAG",62,49,53,46
"10/03/2020","10/01/2020","Actual","ISP",74,61,64,57
"10/03/2020","10/01/2020","Actual","ITH",63,49,53,48
"10/03/2020","10/01/2020","Actual","JFK",74,60,62,56
"10/03/2020","10/01/2020","Actual","LGA",74,62,59,55
"10/03/2020","10/01/2020","Actual","MSS",63,45,56,44
"10/03/2020","10/01/2020","Actual","MSV",66,47,53,46
"10/03/2020","10/01/2020","Actual","NYC",70,60,60,55
"10/03/2020","10/01/2020","Actual","PLB",66,51,55,48
"10/03/2020","10/01/2020","Actual","POU",72,50,57,49
"10/03/2020","10/01/2020","Actual","ROC",63,48,53,46
"10/03/2020","10/01/2020","Actual","SLK",54,38,51,38
"10/03/2020","10/01/2020","Actual","SWF",70,52,58,50
"10/03/2020","10/01/2020","Actual","SYR",66,51,54,47
"10/03/2020","10/01/2020","Actual","UCA",64,47,53,47
"10/03/2020","10/02/2020","Actual","ALB",59,46,53,45
"10/03/2020","10/02/2020","Actual","ART",57,39,52,39
"10/03/2020","10/02/2020","Actual","BGM",56,46,49,45
"10/03/2020","10/02/2020","Actual","BUF",56,47,51,45
"10/03/2020","10/02/2020","Actual","ELM",61,40,51,40
"10/03/2020","10/02/2020","Actual","ELZ",52,39,47,39
"10/03/2020","10/02/2020","Actual","FOK",64,41,55,40
"10/03/2020","10/02/2020","Actual","FRG",66,56,57,50
"10/03/2020","10/02/2020","Actual","GFL",59,44,53,44
"10/03/2020","10/02/2020","Actual","HPN",63,50,55,46
"10/03/2020","10/02/2020","Actual","IAG",57,48,51,46
"10/03/2020","10/02/2020","Actual","ISP",64,50,59,49
"10/03/2020","10/02/2020","Actual","ITH",59,42,50,42
"10/03/2020","10/02/2020","Actual","JFK",67,56,57,50
"10/03/2020","10/02/2020","Actual","LGA",68,58,57,51
"10/03/2020","10/02/2020","Actual","MSS",55,40,52,40
"10/03/2020","10/02/2020","Actual","MSV",61,44,51,43
"10/03/2020","10/02/2020","Actual","NYC",64,55,56,50
"10/03/2020","10/02/2020","Actual","PLB",54,46,53,44
"10/03/2020","10/02/2020","Actual","POU",66,46,55,45
"10/03/2020","10/02/2020","Actual","ROC",61,46,52,44
"10/03/2020","10/02/2020","Actual","SLK",51,32,49,32
"10/03/2020","10/02/2020","Actual","SWF",66,48,56,47
"10/03/2020","10/02/2020","Actual","SYR",62,44,52,43
"10/03/2020","10/02/2020","Actual","UCA",58,45,51,44
"10/03/2020","10/03/2020","Forecast","ALB",55,41,49,41
"10/03/2020","10/03/2020","Forecast","ART",54,38,48,38
"10/03/2020","10/03/2020","Forecast","BGM",53,43,46,39
"10/03/2020","10/03/2020","Forecast","BUF",55,44,47,42
"10/03/2020","10/03/2020","Forecast","ELM",59,39,48,39
"10/03/2020","10/03/2020","Forecast","ELZ",51,40,44,39
"10/03/2020","10/03/2020","Forecast","FOK",64,39,54,38
"10/03/2020","10/03/2020","Forecast","FRG",66,50,53,47
"10/03/2020","10/03/2020","Forecast","GFL",56,41,49,41
"10/03/2020","10/03/2020","Forecast","HPN",63,47,51,44
"10/03/2020","10/03/2020","Forecast","IAG",54,41,46,41
"10/03/2020","10/03/2020","Forecast","ISP",66,49,53,48
"10/03/2020","10/03/2020","Forecast","ITH",56,41,47,40
"10/03/2020","10/03/2020","Forecast","JFK",67,52,53,47
"10/03/2020","10/03/2020","Forecast","LGA",67,55,53,49
"10/03/2020","10/03/2020","Forecast","MSS",52,39,46,39
"10/03/2020","10/03/2020","Forecast","MSV",56,38,47,37
"10/03/2020","10/03/2020","Forecast","NYC",64,53,52,48
"10/03/2020","10/03/2020","Forecast","PLB",53,42,48,41
"10/03/2020","10/03/2020","Forecast","POU",64,40,52,39
"10/03/2020","10/03/2020","Forecast","ROC",55,43,47,43
"10/03/2020","10/03/2020","Forecast","SLK",49,34,45,34
"10/03/2020","10/03/2020","Forecast","SWF",63,44,51,44
"10/03/2020","10/03/2020","Forecast","SYR",56,46,49,43
"10/03/2020","10/03/2020","Forecast","UCA",55,41,49,40
"10/03/2020","10/04/2020","Forecast","ALB",57,37,49,37
"10/03/2020","10/04/2020","Forecast","ART",58,41,50,40
"10/03/2020","10/04/2020","Forecast","BGM",54,38,47,37
"10/03/2020","10/04/2020","Forecast","BUF",59,47,51,44
"10/03/2020","10/04/2020","Forecast","ELM",60,36,51,36
"10/03/2020","10/04/2020","Forecast","ELZ",51,39,47,37
"10/03/2020","10/04/2020","Forecast","FOK",64,48,55,46
"10/03/2020","10/04/2020","Forecast","FRG",66,52,55,49
"10/03/2020","10/04/2020","Forecast","GFL",58,35,50,35
"10/03/2020","10/04/2020","Forecast","HPN",63,46,53,44
"10/03/2020","10/04/2020","Forecast","IAG",58,44,51,43
"10/03/2020","10/04/2020","Forecast","ISP",65,51,55,48
"10/03/2020","10/04/2020","Forecast","ITH",57,39,49,38
"10/03/2020","10/04/2020","Forecast","JFK",66,52,55,49
"10/03/2020","10/04/2020","Forecast","LGA",67,55,55,50
"10/03/2020","10/04/2020","Forecast","MSS",54,37,48,37
"10/03/2020","10/04/2020","Forecast","MSV",58,38,49,37
"10/03/2020","10/04/2020","Forecast","NYC",65,52,54,48
"10/03/2020","10/04/2020","Forecast","PLB",55,38,49,38
"10/03/2020","10/04/2020","Forecast","POU",65,39,53,39
"10/03/2020","10/04/2020","Forecast","ROC",57,42,51,41
"10/03/2020","10/04/2020","Forecast","SLK",52,31,46,31
"10/03/2020","10/04/2020","Forecast","SWF",63,41,52,40
"10/03/2020","10/04/2020","Forecast","SYR",59,42,50,40
"10/03/2020","10/04/2020","Forecast","UCA",57,39,50,38
