"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"02/26/2020 00:00",1138,1508,485,944,832,1717,666,243,4544,541,1516,14134
"02/26/2020 01:00",1117,1477,469,919,803,1655,647,234,4353,535,1487,13696
"02/26/2020 02:00",1107,1459,459,906,789,1617,641,228,4238,532,1468,13444
"02/26/2020 03:00",1109,1456,456,906,787,1605,641,226,4187,533,1464,13370
"02/26/2020 04:00",1135,1491,463,932,800,1641,661,230,4238,542,1490,13623
"02/26/2020 05:00",1205,1593,492,1005,854,1749,715,249,4497,555,1569,14483
"02/26/2020 06:00",1320,1748,550,1112,944,1935,794,282,5009,583,1699,15976
"02/26/2020 07:00",1380,1824,605,1164,1000,2057,832,302,5521,597,1764,17046
"02/26/2020 08:00",1391,1841,625,1182,1016,2100,842,311,5839,596,1793,17536
"02/26/2020 09:00",1394,1853,641,1195,1027,2104,848,314,6025,599,1814,17814
"02/26/2020 10:00",1397,1863,653,1210,1033,2099,851,316,6085,598,1831,17936
"02/26/2020 11:00",1391,1857,651,1213,1033,2095,838,314,6118,598,1821,17929
"02/26/2020 12:00",1377,1840,653,1202,1023,2075,823,315,6118,595,1805,17826
"02/26/2020 13:00",1371,1830,653,1197,1020,2078,821,315,6113,596,1810,17804
"02/26/2020 14:00",1368,1813,652,1184,1018,2104,814,315,6086,594,1794,17742
"02/26/2020 15:00",1377,1801,656,1179,1029,2148,817,319,6106,593,1778,17803
"02/26/2020 16:00",1413,1820,667,1188,1062,2231,835,328,6166,601,1783,18094
"02/26/2020 17:00",1468,1860,671,1200,1106,2329,856,342,6198,608,1792,18430
"02/26/2020 18:00",1522,1939,693,1256,1167,2464,889,364,6188,621,1861,18964
"02/26/2020 19:00",1499,1925,678,1241,1150,2422,879,358,6050,618,1854,18674
"02/26/2020 20:00",1439,1867,649,1198,1109,2328,843,344,5842,607,1809,18035
"02/26/2020 21:00",1351,1767,613,1130,1040,2182,790,320,5583,580,1739,17095
"02/26/2020 22:00",1261,1654,566,1051,959,2006,735,290,5253,557,1660,15992
"02/26/2020 23:00",1181,1564,525,989,884,1843,687,260,4885,540,1573,14931
"02/27/2020 00:00",1126,1500,489,941,833,1719,651,237,4580,535,1496,14107
"02/27/2020 01:00",1098,1460,469,912,805,1655,629,225,4375,529,1462,13619
"02/27/2020 02:00",1084,1437,458,898,788,1615,619,220,4252,523,1446,13340
"02/27/2020 03:00",1085,1437,452,898,787,1603,618,215,4197,520,1444,13256
"02/27/2020 04:00",1108,1478,458,926,799,1639,638,220,4246,526,1476,13514
"02/27/2020 05:00",1178,1593,491,1001,851,1747,692,240,4502,542,1560,14397
"02/27/2020 06:00",1290,1770,547,1113,937,1928,777,274,5018,569,1698,15921
"02/27/2020 07:00",1349,1858,597,1172,983,2033,822,294,5534,581,1774,16997
"02/27/2020 08:00",1354,1884,612,1199,981,2032,833,299,5869,581,1817,17461
"02/27/2020 09:00",1350,1903,619,1214,970,1989,836,297,6041,577,1846,17642
"02/27/2020 10:00",1347,1916,624,1223,964,1944,842,298,6083,578,1868,17687
"02/27/2020 11:00",1334,1915,621,1225,954,1905,839,298,6080,579,1871,17621
"02/27/2020 12:00",1313,1901,618,1214,943,1874,831,296,6075,577,1859,17501
"02/27/2020 13:00",1308,1893,616,1211,948,1878,828,294,6064,576,1861,17477
"02/27/2020 14:00",1311,1883,618,1201,964,1922,825,296,6046,574,1844,17484
"02/27/2020 15:00",1333,1874,631,1197,993,2013,827,304,6083,576,1822,17653
"02/27/2020 16:00",1381,1899,651,1207,1042,2158,850,317,6163,590,1818,18076
"02/27/2020 17:00",1449,1957,669,1237,1113,2322,885,342,6253,603,1842,18672
"02/27/2020 18:00",1531,2063,709,1316,1199,2502,938,375,6277,621,1943,19474
"02/27/2020 19:00",1513,2061,701,1302,1196,2475,936,375,6170,621,1943,19293
"02/27/2020 20:00",1459,2007,678,1263,1164,2397,902,364,5985,613,1896,18728
"02/27/2020 21:00",1384,1908,644,1195,1106,2267,848,344,5748,595,1821,17860
"02/27/2020 22:00",1301,1789,601,1113,1029,2104,792,316,5436,579,1734,16794
"02/27/2020 23:00",1227,1693,560,1044,956,1954,747,288,5089,565,1642,15765
"02/28/2020 00:00",1201,1639,534,1006,917,1871,727,267,4828,561,1579,15130
"02/28/2020 01:00",1179,1602,519,979,893,1820,710,259,4638,561,1541,14701
"02/28/2020 02:00",1167,1579,509,964,882,1786,700,257,4522,557,1521,14444
"02/28/2020 03:00",1169,1581,504,962,881,1779,701,254,4475,559,1518,14383
"02/28/2020 04:00",1195,1619,512,985,894,1818,723,260,4526,565,1542,14639
"02/28/2020 05:00",1262,1721,545,1052,943,1932,779,282,4774,577,1619,15486
"02/28/2020 06:00",1371,1884,601,1153,1022,2110,862,316,5260,603,1746,16928
"02/28/2020 07:00",1427,1970,648,1210,1063,2196,907,334,5757,617,1816,17945
"02/28/2020 08:00",1430,1995,660,1233,1061,2168,919,337,6062,624,1862,18351
"02/28/2020 09:00",1423,2010,663,1250,1051,2101,924,334,6241,621,1888,18506
"02/28/2020 10:00",1416,2017,666,1258,1041,2041,923,332,6293,620,1903,18510
"02/28/2020 11:00",1407,2010,661,1256,1035,1995,913,330,6299,623,1898,18427
"02/28/2020 12:00",1387,1987,657,1239,1023,1963,897,326,6270,623,1884,18256
"02/28/2020 13:00",1377,1972,653,1229,1021,1970,889,322,6230,617,1880,18160
"02/28/2020 14:00",1377,1951,653,1217,1031,2020,880,321,6195,614,1862,18121
"02/28/2020 15:00",1392,1935,664,1208,1054,2114,877,329,6217,614,1838,18242
"02/28/2020 16:00",1437,1949,682,1214,1098,2256,895,342,6290,619,1842,18624
"02/28/2020 17:00",1493,1978,695,1222,1149,2389,918,361,6364,633,1852,19054
"02/28/2020 18:00",1558,2072,728,1288,1215,2534,962,386,6375,646,1936,19700
"02/28/2020 19:00",1532,2054,716,1272,1208,2502,952,383,6253,645,1927,19444
"02/28/2020 20:00",1480,2000,694,1231,1178,2423,920,371,6066,636,1877,18876
"02/28/2020 21:00",1414,1921,663,1173,1130,2307,877,353,5842,620,1817,18117
"02/28/2020 22:00",1348,1823,629,1104,1071,2174,829,330,5578,606,1743,17235
"02/28/2020 23:00",1284,1733,592,1040,1005,2040,785,304,5272,596,1654,16305
"02/29/2020 00:00",1227,1655,555,1002,955,1928,751,283,4966,575,1575,15472
"02/29/2020 01:00",1197,1616,535,973,925,1862,726,272,4785,569,1536,14996
"02/29/2020 02:00",1182,1593,521,957,911,1821,716,266,4666,564,1513,14710
"02/29/2020 03:00",1179,1587,516,950,905,1804,713,264,4596,567,1505,14586
"02/29/2020 04:00",1189,1599,519,958,910,1820,722,266,4592,565,1512,14652
"02/29/2020 05:00",1217,1639,532,984,934,1866,746,275,4671,577,1545,14986
"02/29/2020 06:00",1252,1700,549,1023,964,1933,784,290,4820,588,1591,15494
"02/29/2020 07:00",1293,1757,567,1061,990,1969,827,304,4997,606,1629,16000
"02/29/2020 08:00",1346,1828,595,1109,1012,1989,872,319,5208,624,1692,16594
"02/29/2020 09:00",1376,1885,612,1155,1024,1973,898,326,5376,632,1739,16996
"02/29/2020 10:00",1380,1904,624,1177,1025,1943,905,328,5499,633,1759,17177
"02/29/2020 11:00",1365,1893,631,1184,1021,1930,894,328,5558,626,1748,17178
"02/29/2020 12:00",1342,1870,631,1168,1017,1915,877,327,5556,619,1736,17058
"02/29/2020 13:00",1325,1847,626,1156,1013,1903,865,323,5519,613,1719,16909
"02/29/2020 14:00",1328,1834,625,1145,1016,1934,859,322,5499,611,1704,16877
"02/29/2020 15:00",1352,1830,629,1136,1032,2006,864,325,5510,608,1694,16986
"02/29/2020 16:00",1405,1856,642,1145,1077,2137,885,337,5572,614,1708,17378
"02/29/2020 17:00",1473,1903,661,1170,1139,2284,917,359,5682,631,1731,17950
"02/29/2020 18:00",1543,2007,696,1245,1220,2443,965,384,5853,646,1826,18828
"02/29/2020 19:00",1521,1991,690,1235,1214,2417,957,384,5837,643,1827,18716
"02/29/2020 20:00",1477,1937,676,1193,1189,2359,926,373,5738,631,1788,18287
"02/29/2020 21:00",1417,1863,653,1139,1143,2267,884,357,5594,614,1735,17666
"02/29/2020 22:00",1358,1783,627,1081,1088,2161,841,339,5425,601,1679,16983
"02/29/2020 23:00",1298,1714,599,1027,1030,2050,800,317,5228,592,1614,16269
"03/01/2020 00:00",1252,1656,570,994,980,1960,753,285,5042,582,1564,15638
"03/01/2020 01:00",1222,1618,547,968,949,1893,729,272,4864,566,1534,15162
"03/01/2020 02:00",1209,1602,533,956,934,1852,721,267,4742,561,1518,14895
"03/01/2020 03:00",1209,1596,527,951,930,1841,721,267,4686,569,1517,14814
"03/01/2020 04:00",1220,1605,529,953,938,1851,730,269,4670,570,1521,14856
"03/01/2020 05:00",1245,1636,540,972,959,1894,750,277,4748,578,1544,15143
"03/01/2020 06:00",1278,1693,558,1001,989,1937,779,289,4858,600,1577,15559
"03/01/2020 07:00",1303,1734,570,1020,994,1929,814,298,4968,605,1579,15814
"03/01/2020 08:00",1340,1801,588,1061,1011,1924,857,308,5132,615,1618,16255
"03/01/2020 09:00",1347,1838,598,1087,1008,1883,875,312,5276,624,1640,16488
"03/01/2020 10:00",1337,1844,602,1093,992,1831,867,310,5403,624,1644,16547
"03/01/2020 11:00",1322,1833,607,1093,978,1800,846,304,5461,606,1629,16479
"03/01/2020 12:00",1300,1814,606,1086,965,1784,828,299,5469,592,1621,16364
"03/01/2020 13:00",1287,1785,602,1073,958,1788,813,293,5451,577,1610,16237
"03/01/2020 14:00",1291,1765,600,1059,967,1833,804,292,5424,577,1596,16208
"03/01/2020 15:00",1331,1765,607,1058,1004,1939,809,297,5451,576,1593,16430
"03/01/2020 16:00",1402,1805,630,1084,1072,2110,841,312,5537,594,1622,17009
"03/01/2020 17:00",1491,1880,659,1132,1160,2297,892,341,5679,622,1672,17825
"03/01/2020 18:00",1585,2011,713,1224,1255,2489,955,378,5921,643,1784,18958
"03/01/2020 19:00",1581,2022,716,1232,1259,2494,958,386,5965,642,1814,19069
"03/01/2020 20:00",1540,1982,703,1206,1232,2449,928,380,5923,623,1798,18764
"03/01/2020 21:00",1458,1898,676,1149,1171,2338,872,360,5790,603,1742,18057
"03/01/2020 22:00",1366,1792,632,1081,1096,2177,817,330,5530,579,1674,17074
"03/01/2020 23:00",1288,1713,587,1023,1024,2021,774,297,5216,565,1615,16123
"03/02/2020 00:00",1252,1668,558,989,979,1925,737,269,4973,571,1581,15502
"03/02/2020 01:00",1232,1641,542,972,956,1876,723,261,4814,571,1565,15153
"03/02/2020 02:00",1225,1629,534,966,948,1850,719,259,4716,572,1558,14976
"03/02/2020 03:00",1231,1632,531,969,950,1852,723,261,4680,572,1559,14960
"03/02/2020 04:00",1263,1673,543,996,969,1898,748,270,4741,577,1586,15264
"03/02/2020 05:00",1350,1789,581,1070,1027,2031,815,295,5012,595,1668,16233
"03/02/2020 06:00",1497,1985,647,1183,1123,2237,925,336,5499,626,1801,17859
"03/02/2020 07:00",1553,2068,696,1231,1157,2322,972,354,5978,639,1861,18831
"03/02/2020 08:00",1509,2052,695,1229,1133,2266,962,347,6212,624,1875,18904
"03/02/2020 09:00",1448,2012,683,1214,1091,2153,935,332,6333,612,1867,18680
"03/02/2020 10:00",1404,1984,673,1204,1058,2065,908,320,6355,605,1862,18438
"03/02/2020 11:00",1368,1941,661,1187,1029,2008,878,312,6332,597,1839,18152
"03/02/2020 12:00",1336,1903,652,1170,1002,1965,850,304,6284,584,1809,17859
"03/02/2020 13:00",1325,1876,647,1159,995,1963,833,299,6244,576,1800,17717
"03/02/2020 14:00",1325,1858,647,1150,1006,2004,823,298,6189,573,1784,17657
"03/02/2020 15:00",1353,1857,656,1150,1033,2100,826,304,6203,572,1771,17825
"03/02/2020 16:00",1417,1896,675,1172,1084,2254,858,320,6279,579,1788,18322
"03/02/2020 17:00",1502,1953,694,1209,1153,2411,904,346,6366,597,1816,18951
"03/02/2020 18:00",1587,2054,738,1277,1236,2596,960,380,6422,611,1894,19755
"03/02/2020 19:00",1579,2054,738,1280,1241,2590,960,385,6356,611,1912,19706
"03/02/2020 20:00",1530,2004,715,1242,1210,2511,927,375,6206,605,1874,19199
"03/02/2020 21:00",1451,1901,678,1174,1152,2379,870,350,5978,590,1810,18333
"03/02/2020 22:00",1356,1774,626,1091,1073,2187,807,315,5627,568,1719,17143
"03/02/2020 23:00",1275,1676,576,1025,999,2013,754,282,5241,554,1626,16021
