Load,Time Stamp
4494.8,2019-05-22 00:00:00
4256.5,2019-05-22 01:00:00
4115.7,2019-05-22 02:00:00
4038.8,2019-05-22 03:00:00
4050.8,2019-05-22 04:00:00
4227.5,2019-05-22 05:00:00
4722.7,2019-05-22 06:00:00
5289.1,2019-05-22 07:00:00
5709.7,2019-05-22 08:00:00
5952.0,2019-05-22 09:00:00
6050.7,2019-05-22 10:00:00
6144.6,2019-05-22 11:00:00
6202.7,2019-05-22 12:00:00
6265.2,2019-05-22 13:00:00
6315.9,2019-05-22 14:00:00
6402.2,2019-05-22 15:00:00
6483.6,2019-05-22 16:00:00
6489.6,2019-05-22 17:00:00
6263.0,2019-05-22 18:00:00
6055.1,2019-05-22 19:00:00
5916.0,2019-05-22 20:00:00
5709.7,2019-05-22 21:00:00
5371.7,2019-05-22 22:00:00
4978.7,2019-05-22 23:00:00
