Load,Time Stamp
1743.4,2019-08-06 00:00:00
1646.3,2019-08-06 01:00:00
1586.4,2019-08-06 02:00:00
1551.8,2019-08-06 03:00:00
1556.7,2019-08-06 04:00:00
1621.8,2019-08-06 05:00:00
1741.7,2019-08-06 06:00:00
1881.2,2019-08-06 07:00:00
2008.7,2019-08-06 08:00:00
2132.8,2019-08-06 09:00:00
2260.6,2019-08-06 10:00:00
2369.5,2019-08-06 11:00:00
2410.8,2019-08-06 12:00:00
2375.7,2019-08-06 13:00:00
2283.2,2019-08-06 14:00:00
2302.3,2019-08-06 15:00:00
2316.2,2019-08-06 16:00:00
2310.0,2019-08-06 17:00:00
2200.0,2019-08-06 18:00:00
2112.4,2019-08-06 19:00:00
2079.0,2019-08-06 20:00:00
2049.5,2019-08-06 21:00:00
1966.3,2019-08-06 22:00:00
1847.8,2019-08-06 23:00:00
