Load,Time Stamp
1419.2,2019-11-05 00:00:00
1387.9,2019-11-05 01:00:00
1374.2,2019-11-05 02:00:00
1371.5,2019-11-05 03:00:00
1396.0,2019-11-05 04:00:00
1453.3,2019-11-05 05:00:00
1593.9,2019-11-05 06:00:00
1677.1,2019-11-05 07:00:00
1725.5,2019-11-05 08:00:00
1741.2,2019-11-05 09:00:00
1761.8,2019-11-05 10:00:00
1761.8,2019-11-05 11:00:00
1762.9,2019-11-05 12:00:00
1762.2,2019-11-05 13:00:00
1735.4,2019-11-05 14:00:00
1716.1,2019-11-05 15:00:00
1735.7,2019-11-05 16:00:00
1814.1,2019-11-05 17:00:00
1823.4,2019-11-05 18:00:00
1796.9,2019-11-05 19:00:00
1777.8,2019-11-05 20:00:00
1692.3,2019-11-05 21:00:00
1614.6,2019-11-05 22:00:00
1541.1,2019-11-05 23:00:00
