Load,Time Stamp
1882.6,2019-01-05 00:00:00
1771.7,2019-01-05 01:00:00
1707.2,2019-01-05 02:00:00
1670.8,2019-01-05 03:00:00
1674.0,2019-01-05 04:00:00
1712.4,2019-01-05 05:00:00
1802.3,2019-01-05 06:00:00
1903.5,2019-01-05 07:00:00
2018.5,2019-01-05 08:00:00
2166.7,2019-01-05 09:00:00
2259.5,2019-01-05 10:00:00
2292.8,2019-01-05 11:00:00
2306.8,2019-01-05 12:00:00
2320.1,2019-01-05 13:00:00
2331.4,2019-01-05 14:00:00
2329.8,2019-01-05 15:00:00
2439.9,2019-01-05 16:00:00
2578.9,2019-01-05 17:00:00
2561.9,2019-01-05 18:00:00
2489.0,2019-01-05 19:00:00
2415.2,2019-01-05 20:00:00
2322.1,2019-01-05 21:00:00
2196.6,2019-01-05 22:00:00
2040.9,2019-01-05 23:00:00
