Load Forecast,Time Stamp
981,2020-01-10 00:00:00
950,2020-01-10 01:00:00
931,2020-01-10 02:00:00
925,2020-01-10 03:00:00
946,2020-01-10 04:00:00
1016,2020-01-10 05:00:00
1127,2020-01-10 06:00:00
1199,2020-01-10 07:00:00
1196,2020-01-10 08:00:00
1198,2020-01-10 09:00:00
1205,2020-01-10 10:00:00
1202,2020-01-10 11:00:00
1191,2020-01-10 12:00:00
1186,2020-01-10 13:00:00
1173,2020-01-10 14:00:00
1167,2020-01-10 15:00:00
1182,2020-01-10 16:00:00
1240,2020-01-10 17:00:00
1224,2020-01-10 18:00:00
1181,2020-01-10 19:00:00
1142,2020-01-10 20:00:00
1086,2020-01-10 21:00:00
1015,2020-01-10 22:00:00
948,2020-01-10 23:00:00
899,2020-01-11 00:00:00
866,2020-01-11 01:00:00
845,2020-01-11 02:00:00
836,2020-01-11 03:00:00
839,2020-01-11 04:00:00
863,2020-01-11 05:00:00
904,2020-01-11 06:00:00
952,2020-01-11 07:00:00
977,2020-01-11 08:00:00
1014,2020-01-11 09:00:00
1039,2020-01-11 10:00:00
1050,2020-01-11 11:00:00
1044,2020-01-11 12:00:00
1038,2020-01-11 13:00:00
1036,2020-01-11 14:00:00
1036,2020-01-11 15:00:00
1067,2020-01-11 16:00:00
1135,2020-01-11 17:00:00
1131,2020-01-11 18:00:00
1094,2020-01-11 19:00:00
1060,2020-01-11 20:00:00
1017,2020-01-11 21:00:00
965,2020-01-11 22:00:00
915,2020-01-11 23:00:00
876,2020-01-12 00:00:00
845,2020-01-12 01:00:00
824,2020-01-12 02:00:00
815,2020-01-12 03:00:00
817,2020-01-12 04:00:00
836,2020-01-12 05:00:00
873,2020-01-12 06:00:00
912,2020-01-12 07:00:00
932,2020-01-12 08:00:00
965,2020-01-12 09:00:00
993,2020-01-12 10:00:00
1015,2020-01-12 11:00:00
1031,2020-01-12 12:00:00
1039,2020-01-12 13:00:00
1047,2020-01-12 14:00:00
1059,2020-01-12 15:00:00
1101,2020-01-12 16:00:00
1185,2020-01-12 17:00:00
1188,2020-01-12 18:00:00
1157,2020-01-12 19:00:00
1122,2020-01-12 20:00:00
1071,2020-01-12 21:00:00
1008,2020-01-12 22:00:00
957,2020-01-12 23:00:00
930,2020-01-13 00:00:00
913,2020-01-13 01:00:00
907,2020-01-13 02:00:00
910,2020-01-13 03:00:00
938,2020-01-13 04:00:00
1015,2020-01-13 05:00:00
1134,2020-01-13 06:00:00
1205,2020-01-13 07:00:00
1198,2020-01-13 08:00:00
1191,2020-01-13 09:00:00
1187,2020-01-13 10:00:00
1180,2020-01-13 11:00:00
1167,2020-01-13 12:00:00
1163,2020-01-13 13:00:00
1159,2020-01-13 14:00:00
1163,2020-01-13 15:00:00
1197,2020-01-13 16:00:00
1277,2020-01-13 17:00:00
1287,2020-01-13 18:00:00
1254,2020-01-13 19:00:00
1218,2020-01-13 20:00:00
1153,2020-01-13 21:00:00
1072,2020-01-13 22:00:00
1008,2020-01-13 23:00:00
961,2020-01-14 00:00:00
936,2020-01-14 01:00:00
924,2020-01-14 02:00:00
923,2020-01-14 03:00:00
946,2020-01-14 04:00:00
1018,2020-01-14 05:00:00
1131,2020-01-14 06:00:00
1200,2020-01-14 07:00:00
1188,2020-01-14 08:00:00
1177,2020-01-14 09:00:00
1173,2020-01-14 10:00:00
1164,2020-01-14 11:00:00
1153,2020-01-14 12:00:00
1153,2020-01-14 13:00:00
1149,2020-01-14 14:00:00
1148,2020-01-14 15:00:00
1173,2020-01-14 16:00:00
1255,2020-01-14 17:00:00
1259,2020-01-14 18:00:00
1233,2020-01-14 19:00:00
1198,2020-01-14 20:00:00
1132,2020-01-14 21:00:00
1053,2020-01-14 22:00:00
990,2020-01-14 23:00:00
949,2020-01-15 00:00:00
925,2020-01-15 01:00:00
912,2020-01-15 02:00:00
913,2020-01-15 03:00:00
938,2020-01-15 04:00:00
1010,2020-01-15 05:00:00
1125,2020-01-15 06:00:00
1197,2020-01-15 07:00:00
1185,2020-01-15 08:00:00
1177,2020-01-15 09:00:00
1177,2020-01-15 10:00:00
1166,2020-01-15 11:00:00
1147,2020-01-15 12:00:00
1140,2020-01-15 13:00:00
1136,2020-01-15 14:00:00
1140,2020-01-15 15:00:00
1166,2020-01-15 16:00:00
1246,2020-01-15 17:00:00
1248,2020-01-15 18:00:00
1224,2020-01-15 19:00:00
1188,2020-01-15 20:00:00
1125,2020-01-15 21:00:00
1043,2020-01-15 22:00:00
979,2020-01-15 23:00:00
