Load Forecast,Time Stamp
16256,2018-12-08 00:00:00
15594,2018-12-08 01:00:00
15207,2018-12-08 02:00:00
15023,2018-12-08 03:00:00
15063,2018-12-08 04:00:00
15410,2018-12-08 05:00:00
16109,2018-12-08 06:00:00
16784,2018-12-08 07:00:00
17422,2018-12-08 08:00:00
17905,2018-12-08 09:00:00
18115,2018-12-08 10:00:00
18111,2018-12-08 11:00:00
17958,2018-12-08 12:00:00
17776,2018-12-08 13:00:00
17671,2018-12-08 14:00:00
17795,2018-12-08 15:00:00
18718,2018-12-08 16:00:00
19917,2018-12-08 17:00:00
20005,2018-12-08 18:00:00
19757,2018-12-08 19:00:00
19387,2018-12-08 20:00:00
18774,2018-12-08 21:00:00
17878,2018-12-08 22:00:00
16814,2018-12-08 23:00:00
15799,2018-12-09 00:00:00
15150,2018-12-09 01:00:00
14773,2018-12-09 02:00:00
14588,2018-12-09 03:00:00
14598,2018-12-09 04:00:00
14857,2018-12-09 05:00:00
15399,2018-12-09 06:00:00
15899,2018-12-09 07:00:00
16453,2018-12-09 08:00:00
16948,2018-12-09 09:00:00
17221,2018-12-09 10:00:00
17290,2018-12-09 11:00:00
17261,2018-12-09 12:00:00
17184,2018-12-09 13:00:00
17159,2018-12-09 14:00:00
17375,2018-12-09 15:00:00
18432,2018-12-09 16:00:00
19809,2018-12-09 17:00:00
20010,2018-12-09 18:00:00
19851,2018-12-09 19:00:00
19535,2018-12-09 20:00:00
18823,2018-12-09 21:00:00
17749,2018-12-09 22:00:00
16532,2018-12-09 23:00:00
15411,2018-12-10 00:00:00
14889,2018-12-10 01:00:00
14635,2018-12-10 02:00:00
14586,2018-12-10 03:00:00
14859,2018-12-10 04:00:00
15769,2018-12-10 05:00:00
17458,2018-12-10 06:00:00
18733,2018-12-10 07:00:00
19199,2018-12-10 08:00:00
19432,2018-12-10 09:00:00
19500,2018-12-10 10:00:00
19379,2018-12-10 11:00:00
19219,2018-12-10 12:00:00
19157,2018-12-10 13:00:00
19114,2018-12-10 14:00:00
19287,2018-12-10 15:00:00
20235,2018-12-10 16:00:00
21439,2018-12-10 17:00:00
21441,2018-12-10 18:00:00
21140,2018-12-10 19:00:00
20644,2018-12-10 20:00:00
19756,2018-12-10 21:00:00
18457,2018-12-10 22:00:00
17065,2018-12-10 23:00:00
15946,2018-12-11 00:00:00
15358,2018-12-11 01:00:00
15061,2018-12-11 02:00:00
14982,2018-12-11 03:00:00
15234,2018-12-11 04:00:00
16130,2018-12-11 05:00:00
17851,2018-12-11 06:00:00
19117,2018-12-11 07:00:00
19521,2018-12-11 08:00:00
19688,2018-12-11 09:00:00
19712,2018-12-11 10:00:00
19588,2018-12-11 11:00:00
19414,2018-12-11 12:00:00
19351,2018-12-11 13:00:00
19312,2018-12-11 14:00:00
19494,2018-12-11 15:00:00
20458,2018-12-11 16:00:00
21664,2018-12-11 17:00:00
21653,2018-12-11 18:00:00
21326,2018-12-11 19:00:00
20819,2018-12-11 20:00:00
19930,2018-12-11 21:00:00
18607,2018-12-11 22:00:00
17186,2018-12-11 23:00:00
16055,2018-12-12 00:00:00
15462,2018-12-12 01:00:00
15156,2018-12-12 02:00:00
15068,2018-12-12 03:00:00
15296,2018-12-12 04:00:00
16174,2018-12-12 05:00:00
17874,2018-12-12 06:00:00
19093,2018-12-12 07:00:00
19405,2018-12-12 08:00:00
19471,2018-12-12 09:00:00
19389,2018-12-12 10:00:00
19189,2018-12-12 11:00:00
18958,2018-12-12 12:00:00
18873,2018-12-12 13:00:00
18825,2018-12-12 14:00:00
19014,2018-12-12 15:00:00
19964,2018-12-12 16:00:00
21163,2018-12-12 17:00:00
21159,2018-12-12 18:00:00
20851,2018-12-12 19:00:00
20389,2018-12-12 20:00:00
19551,2018-12-12 21:00:00
18276,2018-12-12 22:00:00
16881,2018-12-12 23:00:00
15635,2018-12-13 00:00:00
15006,2018-12-13 01:00:00
14680,2018-12-13 02:00:00
14585,2018-12-13 03:00:00
14817,2018-12-13 04:00:00
15724,2018-12-13 05:00:00
17486,2018-12-13 06:00:00
18756,2018-12-13 07:00:00
19099,2018-12-13 08:00:00
19207,2018-12-13 09:00:00
19153,2018-12-13 10:00:00
19010,2018-12-13 11:00:00
18816,2018-12-13 12:00:00
18738,2018-12-13 13:00:00
18673,2018-12-13 14:00:00
18827,2018-12-13 15:00:00
19742,2018-12-13 16:00:00
20863,2018-12-13 17:00:00
20774,2018-12-13 18:00:00
20435,2018-12-13 19:00:00
19938,2018-12-13 20:00:00
19062,2018-12-13 21:00:00
17767,2018-12-13 22:00:00
16401,2018-12-13 23:00:00
