Load,Time Stamp
690.6310000000001,2021-02-14 00:00:00
684.3255,2021-02-14 01:00:00
679.7936,2021-02-14 02:00:00
682.0623,2021-02-14 03:00:00
684.4918,2021-02-14 04:00:00
686.2741,2021-02-14 05:00:00
692.1549,2021-02-14 06:00:00
703.546,2021-02-14 07:00:00
707.534,2021-02-14 08:00:00
709.7568,2021-02-14 09:00:00
712.1402,2021-02-14 10:00:00
702.4864,2021-02-14 11:00:00
696.0751,2021-02-14 12:00:00
692.1913,2021-02-14 13:00:00
686.5026,2021-02-14 14:00:00
683.4611,2021-02-14 15:00:00
697.8258,2021-02-14 16:00:00
721.1861,2021-02-14 17:00:00
725.6457,2021-02-14 18:00:00
719.1597,2021-02-14 19:00:00
709.4875,2021-02-14 20:00:00
697.1968,2021-02-14 21:00:00
687.3125,2021-02-14 22:00:00
684.3311,2021-02-14 23:00:00
