Load,Time Stamp
570.7774,2020-11-01 00:00:00
555.1324,2020-11-01 01:00:00
555.8482,2020-11-01 01:00:00
556.0422,2020-11-01 02:00:00
549.1598,2020-11-01 03:00:00
555.1105,2020-11-01 04:00:00
565.2866,2020-11-01 05:00:00
573.8516,2020-11-01 06:00:00
580.9124,2020-11-01 07:00:00
595.6108,2020-11-01 08:00:00
598.6685,2020-11-01 09:00:00
599.1129,2020-11-01 10:00:00
594.2621,2020-11-01 11:00:00
591.9652,2020-11-01 12:00:00
592.6234,2020-11-01 13:00:00
598.9868,2020-11-01 14:00:00
596.9829,2020-11-01 15:00:00
608.4708,2020-11-01 16:00:00
619.5396,2020-11-01 17:00:00
609.5902,2020-11-01 18:00:00
603.111,2020-11-01 19:00:00
593.7969,2020-11-01 20:00:00
578.4267,2020-11-01 21:00:00
560.8856,2020-11-01 22:00:00
552.5352,2020-11-01 23:00:00
