Load,Time Stamp
1564.5,2018-03-30 00:00:00
1518.1,2018-03-30 01:00:00
1501.1,2018-03-30 02:00:00
1500.7,2018-03-30 03:00:00
1511.3,2018-03-30 04:00:00
1549.5,2018-03-30 05:00:00
1648.5,2018-03-30 06:00:00
1719.5,2018-03-30 07:00:00
1759.3,2018-03-30 08:00:00
1795.7,2018-03-30 09:00:00
1805.5,2018-03-30 10:00:00
1802.5,2018-03-30 11:00:00
1774.1,2018-03-30 12:00:00
1766.7,2018-03-30 13:00:00
1748.0,2018-03-30 14:00:00
1718.4,2018-03-30 15:00:00
1709.0,2018-03-30 16:00:00
1705.7,2018-03-30 17:00:00
1704.2,2018-03-30 18:00:00
1737.8,2018-03-30 19:00:00
1801.4,2018-03-30 20:00:00
1782.7,2018-03-30 21:00:00
1717.7,2018-03-30 22:00:00
1645.4,2018-03-30 23:00:00
