Load,Time Stamp
1627.2,2018-02-22 00:00:00
1594.8,2018-02-22 01:00:00
1574.2,2018-02-22 02:00:00
1574.4,2018-02-22 03:00:00
1601.2,2018-02-22 04:00:00
1679.7,2018-02-22 05:00:00
1813.5,2018-02-22 06:00:00
1933.1,2018-02-22 07:00:00
1981.5,2018-02-22 08:00:00
2021.5,2018-02-22 09:00:00
2057.3,2018-02-22 10:00:00
2062.3,2018-02-22 11:00:00
2022.6,2018-02-22 12:00:00
2032.0,2018-02-22 13:00:00
1989.9,2018-02-22 14:00:00
1864.5,2018-02-22 15:00:00
1752.8,2018-02-22 16:00:00
1893.0,2018-02-22 17:00:00
2024.8,2018-02-22 18:00:00
2025.2,2018-02-22 19:00:00
1984.2,2018-02-22 20:00:00
1923.2,2018-02-22 21:00:00
1842.9,2018-02-22 22:00:00
1737.9,2018-02-22 23:00:00
