"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"03/26/2020","03/23/2020","Actual","ALB",37,32,33,26
"03/26/2020","03/23/2020","Actual","ART",37,23,33,20
"03/26/2020","03/23/2020","Actual","BGM",34,28,31,27
"03/26/2020","03/23/2020","Actual","BUF",42,34,40,29
"03/26/2020","03/23/2020","Actual","ELM",40,33,35,31
"03/26/2020","03/23/2020","Actual","ELZ",35,30,34,29
"03/26/2020","03/23/2020","Actual","FOK",44,34,43,29
"03/26/2020","03/23/2020","Actual","FRG",44,38,42,32
"03/26/2020","03/23/2020","Actual","GFL",34,23,31,21
"03/26/2020","03/23/2020","Actual","HPN",38,33,37,29
"03/26/2020","03/23/2020","Actual","IAG",41,32,39,28
"03/26/2020","03/23/2020","Actual","ISP",43,35,43,31
"03/26/2020","03/23/2020","Actual","ITH",37,30,35,29
"03/26/2020","03/23/2020","Actual","JFK",43,37,43,32
"03/26/2020","03/23/2020","Actual","LGA",42,37,41,32
"03/26/2020","03/23/2020","Actual","MSS",35,22,32,19
"03/26/2020","03/23/2020","Actual","MSV",32,27,32,26
"03/26/2020","03/23/2020","Actual","NYC",41,36,40,32
"03/26/2020","03/23/2020","Actual","PLB",37,13,31,12
"03/26/2020","03/23/2020","Actual","POU",35,32,34,29
"03/26/2020","03/23/2020","Actual","ROC",38,32,37,27
"03/26/2020","03/23/2020","Actual","SLK",30,16,28,14
"03/26/2020","03/23/2020","Actual","SWF",34,30,34,30
"03/26/2020","03/23/2020","Actual","SYR",34,32,32,25
"03/26/2020","03/23/2020","Actual","UCA",31,28,30,24
"03/26/2020","03/24/2020","Actual","ALB",42,33,37,31
"03/26/2020","03/24/2020","Actual","ART",41,33,37,31
"03/26/2020","03/24/2020","Actual","BGM",34,30,32,30
"03/26/2020","03/24/2020","Actual","BUF",43,37,38,34
"03/26/2020","03/24/2020","Actual","ELM",40,34,36,33
"03/26/2020","03/24/2020","Actual","ELZ",35,31,34,30
"03/26/2020","03/24/2020","Actual","FOK",51,36,43,34
"03/26/2020","03/24/2020","Actual","FRG",54,37,44,35
"03/26/2020","03/24/2020","Actual","GFL",37,29,34,28
"03/26/2020","03/24/2020","Actual","HPN",50,32,42,31
"03/26/2020","03/24/2020","Actual","IAG",41,34,37,32
"03/26/2020","03/24/2020","Actual","ISP",52,35,43,34
"03/26/2020","03/24/2020","Actual","ITH",36,32,34,31
"03/26/2020","03/24/2020","Actual","JFK",54,36,45,35
"03/26/2020","03/24/2020","Actual","LGA",53,37,44,35
"03/26/2020","03/24/2020","Actual","MSS",42,27,37,26
"03/26/2020","03/24/2020","Actual","MSV",41,28,37,27
"03/26/2020","03/24/2020","Actual","NYC",54,36,44,34
"03/26/2020","03/24/2020","Actual","PLB",42,29,37,28
"03/26/2020","03/24/2020","Actual","POU",49,31,42,30
