"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"03/24/2020","03/21/2020","Actual","ALB",46,31,39,25
"03/24/2020","03/21/2020","Actual","ART",34,19,31,16
"03/24/2020","03/21/2020","Actual","BGM",38,23,35,19
"03/24/2020","03/21/2020","Actual","BUF",34,25,29,21
"03/24/2020","03/21/2020","Actual","ELM",42,25,37,21
"03/24/2020","03/21/2020","Actual","ELZ",34,20,29,17
"03/24/2020","03/21/2020","Actual","FOK",59,29,53,27
"03/24/2020","03/21/2020","Actual","FRG",71,42,57,33
"03/24/2020","03/21/2020","Actual","GFL",45,26,39,21
"03/24/2020","03/21/2020","Actual","HPN",64,37,55,29
"03/24/2020","03/21/2020","Actual","IAG",30,22,27,20
"03/24/2020","03/21/2020","Actual","ISP",67,41,57,32
"03/24/2020","03/21/2020","Actual","ITH",36,20,34,18
"03/24/2020","03/21/2020","Actual","JFK",68,43,56,33
"03/24/2020","03/21/2020","Actual","LGA",70,43,56,33
"03/24/2020","03/21/2020","Actual","MSS",31,17,28,14
"03/24/2020","03/21/2020","Actual","MSV",46,29,43,24
"03/24/2020","03/21/2020","Actual","NYC",69,42,56,33
"03/24/2020","03/21/2020","Actual","PLB",36,22,32,18
"03/24/2020","03/21/2020","Actual","POU",61,34,52,29
"03/24/2020","03/21/2020","Actual","ROC",31,24,28,20
"03/24/2020","03/21/2020","Actual","SLK",28,13,27,11
"03/24/2020","03/21/2020","Actual","SWF",57,36,50,29
"03/24/2020","03/21/2020","Actual","SYR",35,25,32,21
"03/24/2020","03/21/2020","Actual","UCA",36,24,33,21
"03/24/2020","03/22/2020","Actual","ALB",41,23,31,19
"03/24/2020","03/22/2020","Actual","ART",40,13,30,12
"03/24/2020","03/22/2020","Actual","BGM",40,16,30,14
"03/24/2020","03/22/2020","Actual","BUF",39,22,31,19
"03/24/2020","03/22/2020","Actual","ELM",43,15,33,14
"03/24/2020","03/22/2020","Actual","ELZ",39,14,30,13
"03/24/2020","03/22/2020","Actual","FOK",41,25,33,24
"03/24/2020","03/22/2020","Actual","FRG",43,35,36,28
"03/24/2020","03/22/2020","Actual","GFL",37,20,27,16
"03/24/2020","03/22/2020","Actual","HPN",40,29,31,23
"03/24/2020","03/22/2020","Actual","IAG",37,19,30,18
"03/24/2020","03/22/2020","Actual","ISP",42,34,35,27
"03/24/2020","03/22/2020","Actual","ITH",43,11,31,10
"03/24/2020","03/22/2020","Actual","JFK",43,34,35,27
"03/24/2020","03/22/2020","Actual","LGA",43,35,34,28
"03/24/2020","03/22/2020","Actual","MSS",32,16,25,14
"03/24/2020","03/22/2020","Actual","MSV",40,20,31,18
"03/24/2020","03/22/2020","Actual","NYC",45,33,35,26
"03/24/2020","03/22/2020","Actual","PLB",32,14,25,12
"03/24/2020","03/22/2020","Actual","POU",45,25,34,21
"03/24/2020","03/22/2020","Actual","ROC",35,20,29,17
"03/24/2020","03/22/2020","Actual","SLK",33,3,25,2
"03/24/2020","03/22/2020","Actual","SWF",46,25,35,21
"03/24/2020","03/22/2020","Actual","SYR",40,20,31,17
"03/24/2020","03/22/2020","Actual","UCA",38,15,29,13
"03/24/2020","03/23/2020","Actual","ALB",37,32,33,26
"03/24/2020","03/23/2020","Actual","ART",37,23,33,20
"03/24/2020","03/23/2020","Actual","BGM",34,28,31,27
"03/24/2020","03/23/2020","Actual","BUF",42,34,40,29
"03/24/2020","03/23/2020","Actual","ELM",40,33,35,31
"03/24/2020","03/23/2020","Actual","ELZ",35,30,34,29
"03/24/2020","03/23/2020","Actual","FOK",44,34,43,29
"03/24/2020","03/23/2020","Actual","FRG",44,38,42,32
"03/24/2020","03/23/2020","Actual","GFL",34,23,31,21
"03/24/2020","03/23/2020","Actual","HPN",38,33,37,29
"03/24/2020","03/23/2020","Actual","IAG",41,32,39,28
"03/24/2020","03/23/2020","Actual","ISP",43,35,43,31
"03/24/2020","03/23/2020","Actual","ITH",37,30,35,29
"03/24/2020","03/23/2020","Actual","JFK",43,37,43,32
"03/24/2020","03/23/2020","Actual","LGA",42,37,41,32
"03/24/2020","03/23/2020","Actual","MSS",35,22,32,19
"03/24/2020","03/23/2020","Actual","MSV",32,27,32,26
"03/24/2020","03/23/2020","Actual","NYC",41,36,40,32
"03/24/2020","03/23/2020","Actual","PLB",37,13,31,12
"03/24/2020","03/23/2020","Actual","POU",35,32,34,29
"03/24/2020","03/23/2020","Actual","ROC",38,32,37,27
"03/24/2020","03/23/2020","Actual","SLK",30,16,28,14
"03/24/2020","03/23/2020","Actual","SWF",34,30,34,30
"03/24/2020","03/23/2020","Actual","SYR",34,32,32,25
"03/24/2020","03/23/2020","Actual","UCA",31,28,30,24
"03/24/2020","03/24/2020","Forecast","ALB",47,33,41,31
"03/24/2020","03/24/2020","Forecast","ART",41,32,37,31
"03/24/2020","03/24/2020","Forecast","BGM",39,31,36,30
"03/24/2020","03/24/2020","Forecast","BUF",44,36,39,34
"03/24/2020","03/24/2020","Forecast","ELM",45,33,40,31
"03/24/2020","03/24/2020","Forecast","ELZ",42,32,38,31
"03/24/2020","03/24/2020","Forecast","FOK",50,34,43,33
"03/24/2020","03/24/2020","Forecast","FRG",53,37,45,35
"03/24/2020","03/24/2020","Forecast","GFL",43,29,38,29
"03/24/2020","03/24/2020","Forecast","HPN",50,32,43,31
"03/24/2020","03/24/2020","Forecast","IAG",42,35,38,33
"03/24/2020","03/24/2020","Forecast","ISP",51,35,44,34
"03/24/2020","03/24/2020","Forecast","ITH",41,32,37,30
"03/24/2020","03/24/2020","Forecast","JFK",52,35,45,34
"03/24/2020","03/24/2020","Forecast","LGA",53,37,45,35
"03/24/2020","03/24/2020","Forecast","MSS",41,31,36,30
"03/24/2020","03/24/2020","Forecast","MSV",44,31,39,30
"03/24/2020","03/24/2020","Forecast","NYC",53,36,45,34
"03/24/2020","03/24/2020","Forecast","PLB",42,31,37,29
"03/24/2020","03/24/2020","Forecast","POU",49,31,42,29
"03/24/2020","03/24/2020","Forecast","ROC",41,34,38,33
"03/24/2020","03/24/2020","Forecast","SLK",38,27,33,26
"03/24/2020","03/24/2020","Forecast","SWF",49,31,42,30
"03/24/2020","03/24/2020","Forecast","SYR",42,31,38,30
"03/24/2020","03/24/2020","Forecast","UCA",40,24,37,23
"03/24/2020","03/25/2020","Forecast","ALB",47,32,42,30
"03/24/2020","03/25/2020","Forecast","ART",48,31,42,29
"03/24/2020","03/25/2020","Forecast","BGM",42,30,39,29
"03/24/2020","03/25/2020","Forecast","BUF",51,36,45,34
"03/24/2020","03/25/2020","Forecast","ELM",49,30,43,29
"03/24/2020","03/25/2020","Forecast","ELZ",44,32,40,30
"03/24/2020","03/25/2020","Forecast","FOK",46,38,42,37
"03/24/2020","03/25/2020","Forecast","FRG",47,42,43,39
"03/24/2020","03/25/2020","Forecast","GFL",43,25,39,24
"03/24/2020","03/25/2020","Forecast","HPN",44,37,41,35
"03/24/2020","03/25/2020","Forecast","IAG",49,33,45,32
"03/24/2020","03/25/2020","Forecast","ISP",46,40,43,38
"03/24/2020","03/25/2020","Forecast","ITH",46,30,41,29
"03/24/2020","03/25/2020","Forecast","JFK",47,41,44,39
"03/24/2020","03/25/2020","Forecast","LGA",46,43,43,39
"03/24/2020","03/25/2020","Forecast","MSS",48,28,41,27
"03/24/2020","03/25/2020","Forecast","MSV",40,31,37,29
"03/24/2020","03/25/2020","Forecast","NYC",46,43,43,39
"03/24/2020","03/25/2020","Forecast","PLB",45,28,39,27
"03/24/2020","03/25/2020","Forecast","POU",45,33,41,31
"03/24/2020","03/25/2020","Forecast","ROC",50,33,45,31
"03/24/2020","03/25/2020","Forecast","SLK",43,22,37,21
"03/24/2020","03/25/2020","Forecast","SWF",44,33,41,32
"03/24/2020","03/25/2020","Forecast","SYR",49,31,43,29
"03/24/2020","03/25/2020","Forecast","UCA",44,28,40,27
