"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"03/23/2020","03/20/2020","Actual","ALB",73,45,61,41
"03/23/2020","03/20/2020","Actual","ART",67,35,61,32
"03/23/2020","03/20/2020","Actual","BGM",64,41,61,38
"03/23/2020","03/20/2020","Actual","BUF",66,32,60,29
"03/23/2020","03/20/2020","Actual","ELM",70,44,63,39
"03/23/2020","03/20/2020","Actual","ELZ",65,32,59,31
"03/23/2020","03/20/2020","Actual","FOK",59,43,55,43
"03/23/2020","03/20/2020","Actual","FRG",73,47,57,45
"03/23/2020","03/20/2020","Actual","GFL",60,40,57,40
"03/23/2020","03/20/2020","Actual","HPN",73,44,63,43
"03/23/2020","03/20/2020","Actual","IAG",63,31,59,28
"03/23/2020","03/20/2020","Actual","ISP",68,45,57,44
"03/23/2020","03/20/2020","Actual","ITH",68,39,63,36
"03/23/2020","03/20/2020","Actual","JFK",73,45,59,45
"03/23/2020","03/20/2020","Actual","LGA",77,47,62,45
"03/23/2020","03/20/2020","Actual","MSS",63,32,60,29
"03/23/2020","03/20/2020","Actual","MSV",69,42,61,42
"03/23/2020","03/20/2020","Actual","NYC",77,47,64,44
"03/23/2020","03/20/2020","Actual","PLB",67,41,60,36
"03/23/2020","03/20/2020","Actual","POU",72,45,63,43
"03/23/2020","03/20/2020","Actual","ROC",70,33,62,30
"03/23/2020","03/20/2020","Actual","SLK",58,33,56,32
"03/23/2020","03/20/2020","Actual","SWF",70,45,63,44
"03/23/2020","03/20/2020","Actual","SYR",74,38,62,34
"03/23/2020","03/20/2020","Actual","UCA",70,38,62,36
"03/23/2020","03/21/2020","Actual","ALB",46,31,39,25
"03/23/2020","03/21/2020","Actual","ART",34,19,31,16
"03/23/2020","03/21/2020","Actual","BGM",38,23,35,19
"03/23/2020","03/21/2020","Actual","BUF",34,25,29,21
"03/23/2020","03/21/2020","Actual","ELM",42,25,37,21
"03/23/2020","03/21/2020","Actual","ELZ",34,20,29,17
"03/23/2020","03/21/2020","Actual","FOK",59,29,53,27
"03/23/2020","03/21/2020","Actual","FRG",71,42,57,33
"03/23/2020","03/21/2020","Actual","GFL",45,26,39,21
"03/23/2020","03/21/2020","Actual","HPN",64,37,55,29
"03/23/2020","03/21/2020","Actual","IAG",30,22,27,20
"03/23/2020","03/21/2020","Actual","ISP",67,41,57,32
"03/23/2020","03/21/2020","Actual","ITH",36,20,34,18
"03/23/2020","03/21/2020","Actual","JFK",68,43,56,33
"03/23/2020","03/21/2020","Actual","LGA",70,43,56,33
"03/23/2020","03/21/2020","Actual","MSS",31,17,28,14
"03/23/2020","03/21/2020","Actual","MSV",46,29,43,24
"03/23/2020","03/21/2020","Actual","NYC",69,42,56,33
"03/23/2020","03/21/2020","Actual","PLB",36,22,32,18
