Load,Time Stamp
461.392,2020-10-19 00:00:00
443.6784,2020-10-19 01:00:00
436.3781,2020-10-19 02:00:00
427.5064,2020-10-19 03:00:00
425.6786,2020-10-19 04:00:00
451.2286,2020-10-19 05:00:00
505.319,2020-10-19 06:00:00
552.9633,2020-10-19 07:00:00
580.061,2020-10-19 08:00:00
595.0003,2020-10-19 09:00:00
600.5881,2020-10-19 10:00:00
607.0599,2020-10-19 11:00:00
617.7433,2020-10-19 12:00:00
608.0314,2020-10-19 13:00:00
604.4597,2020-10-19 14:00:00
603.4669,2020-10-19 15:00:00
607.6394,2020-10-19 16:00:00
615.842,2020-10-19 17:00:00
648.4428,2020-10-19 18:00:00
633.4585,2020-10-19 19:00:00
610.3439,2020-10-19 20:00:00
573.0946,2020-10-19 21:00:00
535.172,2020-10-19 22:00:00
494.7666,2020-10-19 23:00:00
