"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"02/13/2018 00:00",1257,1744,516,1025,960,1923,751,289,4977,548,1679,15669
"02/13/2018 01:00",1237,1707,500,999,933,1868,735,279,4777,543,1646,15224
"02/13/2018 02:00",1233,1688,490,986,925,1837,730,277,4666,542,1630,15004
"02/13/2018 03:00",1241,1693,489,988,928,1834,735,280,4622,545,1625,14980
"02/13/2018 04:00",1273,1738,500,1017,948,1879,761,289,4678,554,1650,15287
"02/13/2018 05:00",1356,1858,539,1090,1009,2008,827,319,4948,575,1734,16263
"02/13/2018 06:00",1500,2063,613,1211,1118,2230,930,364,5477,611,1883,18000
"02/13/2018 07:00",1551,2143,662,1267,1157,2330,971,387,5979,624,1958,19029
"02/13/2018 08:00",1523,2137,662,1274,1149,2301,968,383,6270,620,1964,19251
"02/13/2018 09:00",1481,2115,655,1275,1140,2246,964,378,6429,614,1961,19258
"02/13/2018 10:00",1444,2097,652,1267,1102,2186,950,368,6468,607,1952,19093
"02/13/2018 11:00",1420,2066,639,1254,1073,2139,929,357,6469,599,1932,18877
"02/13/2018 12:00",1397,2029,631,1235,1047,2101,904,348,6450,594,1904,18640
"02/13/2018 13:00",1391,2014,627,1225,1041,2107,894,343,6439,586,1900,18567
"02/13/2018 14:00",1402,1999,631,1213,1057,2153,887,343,6424,584,1885,18578
"02/13/2018 15:00",1431,1990,645,1211,1089,2236,887,351,6472,585,1870,18767
"02/13/2018 16:00",1494,2020,670,1222,1146,2378,907,371,6557,594,1880,19239
"02/13/2018 17:00",1587,2102,705,1260,1230,2597,952,405,6695,608,1925,20066
"02/13/2018 18:00",1641,2190,739,1319,1297,2741,990,433,6727,617,2009,20703
"02/13/2018 19:00",1617,2169,732,1305,1289,2701,981,433,6602,612,2006,20447
"02/13/2018 20:00",1571,2106,709,1268,1258,2614,947,420,6422,601,1968,19884
"02/13/2018 21:00",1494,1998,675,1201,1199,2473,896,397,6187,586,1896,19002
"02/13/2018 22:00",1399,1866,621,1115,1115,2274,833,362,5842,567,1795,17789
"02/13/2018 23:00",1323,1767,571,1048,1036,2082,785,328,5431,556,1694,16621
"02/14/2018 00:00",1312,1731,541,1003,975,1971,794,298,5102,553,1636,15916
"02/14/2018 01:00",1290,1691,521,972,941,1898,780,286,4872,549,1602,15402
"02/14/2018 02:00",1279,1665,510,953,927,1852,773,282,4732,547,1579,15099
"02/14/2018 03:00",1278,1660,504,950,925,1838,772,282,4671,546,1567,14993
"02/14/2018 04:00",1301,1689,510,974,941,1870,787,289,4706,549,1582,15198
"02/14/2018 05:00",1373,1795,544,1047,995,1983,836,315,4958,558,1645,16049
"02/14/2018 06:00",1504,1981,612,1165,1097,2184,918,356,5476,575,1776,17644
"02/14/2018 07:00",1548,2050,656,1218,1139,2287,948,377,5971,580,1841,18615
"02/14/2018 08:00",1519,2039,657,1219,1139,2284,941,374,6267,575,1847,18861
"02/14/2018 09:00",1474,2020,662,1217,1133,2253,912,370,6440,570,1860,18911
"02/14/2018 10:00",1438,2002,661,1211,1104,2220,902,363,6485,565,1865,18816
"02/14/2018 11:00",1414,1974,650,1195,1073,2193,887,352,6481,560,1856,18635
"02/14/2018 12:00",1387,1937,641,1173,1043,2172,869,344,6454,557,1830,18407
"02/14/2018 13:00",1375,1924,639,1166,1037,2172,860,340,6439,552,1834,18338
"02/14/2018 14:00",1382,1903,639,1153,1049,2192,851,339,6409,550,1816,18283
