"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"02/11/2018 00:00",1183,1590,513,938,890,1808,691,286,4838,496,1579,14812
"02/11/2018 01:00",1147,1541,487,903,851,1714,666,268,4622,487,1539,14225
"02/11/2018 02:00",1130,1515,471,883,830,1656,655,260,4474,483,1514,13871
"02/11/2018 03:00",1125,1507,462,877,824,1624,653,255,4389,484,1500,13700
"02/11/2018 04:00",1135,1518,461,886,829,1628,663,257,4367,488,1502,13734
"02/11/2018 05:00",1162,1560,473,910,847,1661,684,269,4443,499,1523,14031
"02/11/2018 06:00",1195,1616,486,947,877,1711,709,281,4544,516,1563,14445
"02/11/2018 07:00",1217,1657,495,978,898,1731,738,292,4643,531,1588,14768
"02/11/2018 08:00",1281,1727,520,1022,948,1816,789,309,4857,548,1625,15442
"02/11/2018 09:00",1358,1782,549,1077,1018,1929,837,335,5108,567,1691,16251
"02/11/2018 10:00",1377,1800,571,1091,1047,1981,846,344,5307,572,1705,16641
"02/11/2018 11:00",1382,1797,584,1094,1057,2014,842,346,5426,569,1700,16811
"02/11/2018 12:00",1379,1788,591,1087,1056,2031,829,346,5481,566,1695,16849
"02/11/2018 13:00",1371,1775,594,1078,1051,2048,814,343,5495,563,1684,16816
"02/11/2018 14:00",1372,1757,597,1068,1053,2068,805,341,5485,556,1675,16777
"02/11/2018 15:00",1389,1765,605,1070,1066,2100,807,344,5504,553,1675,16878
"02/11/2018 16:00",1437,1812,620,1094,1102,2190,828,356,5553,556,1695,17243
"02/11/2018 17:00",1503,1894,651,1146,1157,2344,867,380,5675,567,1742,17926
"02/11/2018 18:00",1530,1970,675,1202,1197,2448,897,401,5830,571,1819,18540
"02/11/2018 19:00",1495,1944,661,1190,1169,2394,881,398,5798,560,1818,18308
"02/11/2018 20:00",1447,1887,640,1163,1126,2309,847,387,5708,547,1804,17865
"02/11/2018 21:00",1379,1802,608,1111,1068,2197,798,366,5565,534,1762,17190
"02/11/2018 22:00",1301,1702,562,1046,996,2035,745,335,5307,516,1701,16246
"02/11/2018 23:00",1229,1622,519,987,927,1872,702,303,4982,502,1637,15282
"02/12/2018 00:00",1134,1568,472,939,852,1717,661,259,4633,500,1568,14303
"02/12/2018 01:00",1107,1541,454,918,821,1650,647,247,4457,497,1546,13885
"02/12/2018 02:00",1099,1529,446,910,810,1614,645,243,4353,495,1538,13682
"02/12/2018 03:00",1106,1537,443,916,810,1608,650,244,4315,498,1540,13667
