Load,Time Stamp
673.0896,2020-12-01 00:00:00
640.2655,2020-12-01 01:00:00
634.2452,2020-12-01 02:00:00
628.8425,2020-12-01 03:00:00
642.3151,2020-12-01 04:00:00
698.3403,2020-12-01 05:00:00
793.5676,2020-12-01 06:00:00
858.6297,2020-12-01 07:00:00
886.7877,2020-12-01 08:00:00
859.8867,2020-12-01 09:00:00
867.1723,2020-12-01 10:00:00
853.9441,2020-12-01 11:00:00
888.9185,2020-12-01 12:00:00
911.5260000000001,2020-12-01 13:00:00
909.5071,2020-12-01 14:00:00
925.0654,2020-12-01 15:00:00
990.7405,2020-12-01 16:00:00
1043.7327,2020-12-01 17:00:00
1045.0515,2020-12-01 18:00:00
1018.3787,2020-12-01 19:00:00
968.9957,2020-12-01 20:00:00
905.7603,2020-12-01 21:00:00
848.7609,2020-12-01 22:00:00
778.5188,2020-12-01 23:00:00
