Load,Time Stamp
944.2482,2020-07-21 00:00:00
883.5241,2020-07-21 01:00:00
851.4439,2020-07-21 02:00:00
816.4141,2020-07-21 03:00:00
816.9702,2020-07-21 04:00:00
839.5421,2020-07-21 05:00:00
892.0473,2020-07-21 06:00:00
954.7705,2020-07-21 07:00:00
989.6476,2020-07-21 08:00:00
1026.4793,2020-07-21 09:00:00
1040.9529,2020-07-21 10:00:00
1078.0016,2020-07-21 11:00:00
1090.5051,2020-07-21 12:00:00
1090.1784,2020-07-21 13:00:00
1109.7882,2020-07-21 14:00:00
1126.2457,2020-07-21 15:00:00
1145.3983,2020-07-21 16:00:00
1169.471,2020-07-21 17:00:00
1176.8775,2020-07-21 18:00:00
1157.8545,2020-07-21 19:00:00
1146.4004,2020-07-21 20:00:00
1104.9251,2020-07-21 21:00:00
1010.1944,2020-07-21 22:00:00
925.8591,2020-07-21 23:00:00
