Load,Time Stamp
736.7,2020-06-12 00:00:00
697.1,2020-06-12 01:00:00
667.5,2020-06-12 02:00:00
654.4,2020-06-12 03:00:00
661.6,2020-06-12 04:00:00
689.8,2020-06-12 05:00:00
753.1,2020-06-12 06:00:00
820.1,2020-06-12 07:00:00
839.2,2020-06-12 08:00:00
845.3,2020-06-12 09:00:00
859.4,2020-06-12 10:00:00
872.7,2020-06-12 11:00:00
886.7,2020-06-12 12:00:00
868.4,2020-06-12 13:00:00
837.6,2020-06-12 14:00:00
830.7,2020-06-12 15:00:00
836.0,2020-06-12 16:00:00
857.1,2020-06-12 17:00:00
861.6,2020-06-12 18:00:00
850.2,2020-06-12 19:00:00
841.1,2020-06-12 20:00:00
836.2,2020-06-12 21:00:00
783.7,2020-06-12 22:00:00
719.7,2020-06-12 23:00:00
