Load,Time Stamp
846.1460000000001,2020-12-29 00:00:00
824.2931,2020-12-29 01:00:00
813.0724,2020-12-29 02:00:00
817.5447,2020-12-29 03:00:00
835.4728,2020-12-29 04:00:00
871.7503,2020-12-29 05:00:00
954.2347,2020-12-29 06:00:00
1019.7943,2020-12-29 07:00:00
1057.1175,2020-12-29 08:00:00
1062.0867,2020-12-29 09:00:00
1079.1238,2020-12-29 10:00:00
1064.0736,2020-12-29 11:00:00
1060.1228,2020-12-29 12:00:00
1061.296,2020-12-29 13:00:00
1066.2568,2020-12-29 14:00:00
1079.7333,2020-12-29 15:00:00
1133.4568,2020-12-29 16:00:00
1189.2906,2020-12-29 17:00:00
1201.1766,2020-12-29 18:00:00
1186.9072,2020-12-29 19:00:00
1157.1714,2020-12-29 20:00:00
1112.0977,2020-12-29 21:00:00
1046.0806,2020-12-29 22:00:00
991.3299,2020-12-29 23:00:00
