Forecast Date,Vintage Date,Vintage,Station ID,Max Temp,Min Temp,Max Wet Bulb,Min Wet Bulb,                                                                                                              
01/05/2020,01/02/2020,Actual,ALB,44,28,37,25                                                                                                                                                            
01/05/2020,01/02/2020,Actual,ART,46,31,38,28                                                                                                                                                            
01/05/2020,01/02/2020,Actual,BGM,42,23,35,21                                                                                                                                                            
01/05/2020,01/02/2020,Actual,BUF,47,31,41,28                                                                                                                                                            
01/05/2020,01/02/2020,Actual,ELM,47,18,39,17                                                                                                                                                            
01/05/2020,01/02/2020,Actual,ELZ,42,27,38,25                                                                                                                                                            
01/05/2020,01/02/2020,Actual,FOK,47,19,43,18                                                                                                                                                            
01/05/2020,01/02/2020,Actual,FRG,47,30,42,26                                                                                                                                                            
01/05/2020,01/02/2020,Actual,GFL,39,27,34,25                                                                                                                                                            
01/05/2020,01/02/2020,Actual,HPN,48,29,38,26                                                                                                                                                            
01/05/2020,01/02/2020,Actual,IAG,44,31,40,29                                                                                                                                                            
01/05/2020,01/02/2020,Actual,ISP,49,28,43,25                                                                                                                                                            
01/05/2020,01/02/2020,Actual,ITH,46,23,38,21                                                                                                                                                            
01/05/2020,01/02/2020,Actual,JFK,47,32,43,29                                                                                                                                                            
01/05/2020,01/02/2020,Actual,LGA,49,34,40,29                                                                                                                                                            
01/05/2020,01/02/2020,Actual,MSS,43,29,36,26                                                                                                                                                            
01/05/2020,01/02/2020,Actual,MSV,45,19,37,19                                                                                                                                                            
01/05/2020,01/02/2020,Actual,NYC,49,34,41,29                                                                                                                                                            
01/05/2020,01/02/2020,Actual,PLB,37,26,34,24                                                                                                                                                            
01/05/2020,01/02/2020,Actual,POU,48,30,39,27                                                                                                                                                            
01/05/2020,01/02/2020,Actual,ROC,47,28,38,25                                                                                                                                                            
01/05/2020,01/02/2020,Actual,SLK,36,23,33,22                                                                                                                                                            
01/05/2020,01/02/2020,Actual,SWF,46,25,39,23                                                                                                                                                            
01/05/2020,01/02/2020,Actual,SYR,51,28,40,25                                                                                                                                                            
01/05/2020,01/02/2020,Actual,UCA,47,27,39,25                                                                                                                                                            
01/05/2020,01/03/2020,Actual,ALB,47,40,41,35                                                                                                                                                            
01/05/2020,01/03/2020,Actual,ART,46,39,42,36                                                                                                                                                            
01/05/2020,01/03/2020,Actual,BGM,43,39,42,33                                                                                                                                                            
01/05/2020,01/03/2020,Actual,BUF,47,41,44,38                                                                                                                                                            
01/05/2020,01/03/2020,Actual,ELM,45,29,43,28                                                                                                                                                            
01/05/2020,01/03/2020,Actual,ELZ,45,40,44,38                                                                                                                                                            
01/05/2020,01/03/2020,Actual,FOK,47,43,45,42                                                                                                                                                            
01/05/2020,01/03/2020,Actual,FRG,48,42,46,41                                                                                                                                                            
01/05/2020,01/03/2020,Actual,GFL,42,32,38,30                                                                                                                                                            
01/05/2020,01/03/2020,Actual,HPN,45,41,44,38                                                                                                                                                            
01/05/2020,01/03/2020,Actual,IAG,45,39,43,37                                                                                                                                                            
01/05/2020,01/03/2020,Actual,ISP,46,43,46,43                                                                                                                                                            
01/05/2020,01/03/2020,Actual,ITH,46,41,45,36                                                                                                                                                            
01/05/2020,01/03/2020,Actual,JFK,47,42,47,40                                                                                                                                                            
01/05/2020,01/03/2020,Actual,LGA,49,45,46,41                                                                                                                                                            
