Forecast Date,Vintage Date,Vintage,Station ID,Max Temp,Min Temp,Max Wet Bulb,Min Wet Bulb,                                                                                                              
01/02/2020,12/30/2019,Actual,ALB,39,34,36,33                                                                                                                                                            
01/02/2020,12/30/2019,Actual,ART,42,32,41,31                                                                                                                                                            
01/02/2020,12/30/2019,Actual,BGM,36,32,36,31                                                                                                                                                            
01/02/2020,12/30/2019,Actual,BUF,50,37,47,35                                                                                                                                                            
01/02/2020,12/30/2019,Actual,ELM,45,40,43,38                                                                                                                                                            
01/02/2020,12/30/2019,Actual,ELZ,51,37,47,35                                                                                                                                                            
01/02/2020,12/30/2019,Actual,FOK,42,40,41,39                                                                                                                                                            
01/02/2020,12/30/2019,Actual,FRG,43,38,42,37                                                                                                                                                            
01/02/2020,12/30/2019,Actual,GFL,34,32,34,30                                                                                                                                                            
01/02/2020,12/30/2019,Actual,HPN,39,36,39,35                                                                                                                                                            
01/02/2020,12/30/2019,Actual,IAG,50,35,47,34                                                                                                                                                            
01/02/2020,12/30/2019,Actual,ISP,42,38,42,38                                                                                                                                                            
01/02/2020,12/30/2019,Actual,ITH,41,36,40,35                                                                                                                                                            
01/02/2020,12/30/2019,Actual,JFK,44,38,44,38                                                                                                                                                            
01/02/2020,12/30/2019,Actual,LGA,43,39,41,37                                                                                                                                                            
01/02/2020,12/30/2019,Actual,MSS,34,27,33,25                                                                                                                                                            
01/02/2020,12/30/2019,Actual,MSV,33,31,33,30                                                                                                                                                            
01/02/2020,12/30/2019,Actual,NYC,41,37,41,36                                                                                                                                                            
01/02/2020,12/30/2019,Actual,PLB,33,26,33,26                                                                                                                                                            
01/02/2020,12/30/2019,Actual,POU,39,34,37,33                                                                                                                                                            
01/02/2020,12/30/2019,Actual,ROC,50,38,47,37                                                                                                                                                            
01/02/2020,12/30/2019,Actual,SLK,35,27,33,26                                                                                                                                                            
01/02/2020,12/30/2019,Actual,SWF,37,34,37,34                                                                                                                                                            
01/02/2020,12/30/2019,Actual,SYR,41,35,39,34                                                                                                                                                            
01/02/2020,12/30/2019,Actual,UCA,35,32,35,32                                                                                                                                                            
01/02/2020,12/31/2019,Actual,ALB,38,34,36,32                                                                                                                                                            
01/02/2020,12/31/2019,Actual,ART,39,33,37,32                                                                                                                                                            
01/02/2020,12/31/2019,Actual,BGM,37,28,34,25                                                                                                                                                            
01/02/2020,12/31/2019,Actual,BUF,38,31,35,28                                                                                                                                                            
01/02/2020,12/31/2019,Actual,ELM,40,33,37,29                                                                                                                                                            
