Forecast Date,Vintage Date,Vintage,Station ID,Max Temp,Min Temp,Max Wet Bulb,Min Wet Bulb,                                                                                                              
01/26/2020,01/23/2020,Actual,ALB,37,11,30,10                                                                                                                                                            
01/26/2020,01/23/2020,Actual,ART,37,24,30,22                                                                                                                                                            
01/26/2020,01/23/2020,Actual,BGM,38,19,30,17                                                                                                                                                            
01/26/2020,01/23/2020,Actual,BUF,42,23,32,20                                                                                                                                                            
01/26/2020,01/23/2020,Actual,ELM,41,12,34,11                                                                                                                                                            
01/26/2020,01/23/2020,Actual,ELZ,43,23,32,19                                                                                                                                                            
01/26/2020,01/23/2020,Actual,FOK,42,11,35,10                                                                                                                                                            
01/26/2020,01/23/2020,Actual,FRG,47,23,36,21                                                                                                                                                            
01/26/2020,01/23/2020,Actual,GFL,32,1,27,0                                                                                                                                                              
01/26/2020,01/23/2020,Actual,HPN,43,19,33,18                                                                                                                                                            
01/26/2020,01/23/2020,Actual,IAG,38,21,32,19                                                                                                                                                            
01/26/2020,01/23/2020,Actual,ISP,45,20,36,19                                                                                                                                                            
01/26/2020,01/23/2020,Actual,ITH,40,20,32,18                                                                                                                                                            
01/26/2020,01/23/2020,Actual,JFK,44,26,36,25                                                                                                                                                            
01/26/2020,01/23/2020,Actual,LGA,46,31,36,27                                                                                                                                                            
01/26/2020,01/23/2020,Actual,MSS,37,25,30,22                                                                                                                                                            
01/26/2020,01/23/2020,Actual,MSV,39,10,31,10                                                                                                                                                            
01/26/2020,01/23/2020,Actual,NYC,46,33,36,28                                                                                                                                                            
01/26/2020,01/23/2020,Actual,PLB,35,16,30,15                                                                                                                                                            
01/26/2020,01/23/2020,Actual,POU,42,12,33,11                                                                                                                                                            
01/26/2020,01/23/2020,Actual,ROC,39,20,30,17                                                                                                                                                            
01/26/2020,01/23/2020,Actual,SLK,38,2,29,1                                                                                                                                                              
01/26/2020,01/23/2020,Actual,SWF,43,21,34,20                                                                                                                                                            
01/26/2020,01/23/2020,Actual,SYR,36,16,30,15                                                                                                                                                            
01/26/2020,01/23/2020,Actual,UCA,37,15,30,14                                                                                                                                                            
01/26/2020,01/24/2020,Actual,ALB,43,18,34,17                                                                                                                                                            
01/26/2020,01/24/2020,Actual,ART,45,24,36,22                                                                                                                                                            
01/26/2020,01/24/2020,Actual,BGM,47,29,40,24                                                                                                                                                            
01/26/2020,01/24/2020,Actual,BUF,49,33,42,28                                                                                                                                                            
01/26/2020,01/24/2020,Actual,ELM,50,25,43,24                                                                                                                                                            
01/26/2020,01/24/2020,Actual,ELZ,43,30,38,25                                                                                                                                                            
01/26/2020,01/24/2020,Actual,FOK,50,19,39,18                                                                                                                                                            
01/26/2020,01/24/2020,Actual,FRG,53,29,41,28                                                                                                                                                            
01/26/2020,01/24/2020,Actual,GFL,40,8,32,7                                                                                                                                                              
01/26/2020,01/24/2020,Actual,HPN,46,28,36,26                                                                                                                                                            
