Forecast Date,Vintage Date,Vintage,Station ID,Max Temp,Min Temp,Max Wet Bulb,Min Wet Bulb,                                                                                                              
01/07/2020,01/04/2020,Actual,ALB,44,35,41,33                                                                                                                                                            
01/07/2020,01/04/2020,Actual,ART,39,32,36,30                                                                                                                                                            
01/07/2020,01/04/2020,Actual,BGM,41,29,41,28                                                                                                                                                            
01/07/2020,01/04/2020,Actual,BUF,41,32,38,30                                                                                                                                                            
01/07/2020,01/04/2020,Actual,ELM,42,35,42,31                                                                                                                                                            
01/07/2020,01/04/2020,Actual,ELZ,41,26,41,25                                                                                                                                                            
01/07/2020,01/04/2020,Actual,FOK,49,41,49,41                                                                                                                                                            
01/07/2020,01/04/2020,Actual,FRG,50,44,49,41                                                                                                                                                            
01/07/2020,01/04/2020,Actual,GFL,38,32,37,31                                                                                                                                                            
01/07/2020,01/04/2020,Actual,HPN,48,41,46,39                                                                                                                                                            
01/07/2020,01/04/2020,Actual,IAG,38,32,36,30                                                                                                                                                            
01/07/2020,01/04/2020,Actual,ISP,50,42,50,41                                                                                                                                                            
01/07/2020,01/04/2020,Actual,ITH,41,30,41,30                                                                                                                                                            
01/07/2020,01/04/2020,Actual,JFK,50,43,50,41                                                                                                                                                            
01/07/2020,01/04/2020,Actual,LGA,49,43,48,39                                                                                                                                                            
01/07/2020,01/04/2020,Actual,MSS,39,32,35,31                                                                                                                                                            
01/07/2020,01/04/2020,Actual,MSV,43,32,43,31                                                                                                                                                            
01/07/2020,01/04/2020,Actual,NYC,51,43,49,40                                                                                                                                                            
01/07/2020,01/04/2020,Actual,PLB,37,28,36,27                                                                                                                                                            
01/07/2020,01/04/2020,Actual,POU,47,39,45,37                                                                                                                                                            
01/07/2020,01/04/2020,Actual,ROC,40,32,37,31                                                                                                                                                            
01/07/2020,01/04/2020,Actual,SLK,34,28,34,27                                                                                                                                                            
01/07/2020,01/04/2020,Actual,SWF,46,39,46,39                                                                                                                                                            
01/07/2020,01/04/2020,Actual,SYR,42,33,40,32                                                                                                                                                            
01/07/2020,01/04/2020,Actual,UCA,39,32,39,31                                                                                                                                                            
01/07/2020,01/05/2020,Actual,ALB,37,25,33,22                                                                                                                                                            
01/07/2020,01/05/2020,Actual,ART,31,19,29,18                                                                                                                                                            
01/07/2020,01/05/2020,Actual,BGM,29,25,28,24                                                                                                                                                            
01/07/2020,01/05/2020,Actual,BUF,34,30,31,29                                                                                                                                                            
01/07/2020,01/05/2020,Actual,ELM,35,30,31,28                                                                                                                                                            
01/07/2020,01/05/2020,Actual,ELZ,28,24,26,24                                                                                                                                                            
01/07/2020,01/05/2020,Actual,FOK,42,30,40,26                                                                                                                                                            
01/07/2020,01/05/2020,Actual,FRG,43,35,40,29                                                                                                                                                            
01/07/2020,01/05/2020,Actual,GFL,32,18,31,17                                                                                                                                                            
01/07/2020,01/05/2020,Actual,HPN,39,31,38,27                                                                                                                                                            
01/07/2020,01/05/2020,Actual,IAG,34,30,31,28                                                                                                                                                            
01/07/2020,01/05/2020,Actual,ISP,42,33,40,29                                                                                                                                                            
01/07/2020,01/05/2020,Actual,ITH,31,28,30,26                                                                                                                                                            
01/07/2020,01/05/2020,Actual,JFK,43,35,40,29                                                                                                                                                            
01/07/2020,01/05/2020,Actual,LGA,41,36,38,29                                                                                                                                                            
01/07/2020,01/05/2020,Actual,MSS,31,14,29,13                                                                                                                                                            
01/07/2020,01/05/2020,Actual,MSV,31,25,30,23                                                                                                                                                            
01/07/2020,01/05/2020,Actual,NYC,42,36,38,29                                                                                                                                                            
01/07/2020,01/05/2020,Actual,PLB,28,11,27,10                                                                                                                                                            
01/07/2020,01/05/2020,Actual,POU,40,28,37,25                                                                                                                                                            
01/07/2020,01/05/2020,Actual,ROC,34,30,31,28                                                                                                                                                            
01/07/2020,01/05/2020,Actual,SLK,28,5,27,4                                                                                                                                                              
01/07/2020,01/05/2020,Actual,SWF,39,28,37,26                                                                                                                                                            
01/07/2020,01/05/2020,Actual,SYR,33,30,32,27                                                                                                                                                            
01/07/2020,01/05/2020,Actual,UCA,31,25,30,24                                                                                                                                                            
01/07/2020,01/06/2020,Actual,ALB,40,26,35,24                                                                                                                                                            
01/07/2020,01/06/2020,Actual,ART,36,26,34,24                                                                                                                                                            
01/07/2020,01/06/2020,Actual,BGM,35,26,30,25                                                                                                                                                            
01/07/2020,01/06/2020,Actual,BUF,38,31,35,29                                                                                                                                                            
01/07/2020,01/06/2020,Actual,ELM,40,29,34,28                                                                                                                                                            
01/07/2020,01/06/2020,Actual,ELZ,33,26,30,25                                                                                                                                                            
01/07/2020,01/06/2020,Actual,FOK,45,22,38,21                                                                                                                                                            
01/07/2020,01/06/2020,Actual,FRG,46,32,38,30                                                                                                                                                            
01/07/2020,01/06/2020,Actual,GFL,36,16,33,15                                                                                                                                                            
01/07/2020,01/06/2020,Actual,HPN,43,30,36,28                                                                                                                                                            
01/07/2020,01/06/2020,Actual,IAG,35,26,33,24                                                                                                                                                            
01/07/2020,01/06/2020,Actual,ISP,46,30,38,29                                                                                                                                                            
01/07/2020,01/06/2020,Actual,ITH,37,28,32,25                                                                                                                                                            
01/07/2020,01/06/2020,Actual,JFK,45,32,38,31                                                                                                                                                            
01/07/2020,01/06/2020,Actual,LGA,44,32,36,29                                                                                                                                                            
01/07/2020,01/06/2020,Actual,MSS,31,13,29,12                                                                                                                                                            
01/07/2020,01/06/2020,Actual,MSV,36,25,34,24                                                                                                                                                            
01/07/2020,01/06/2020,Actual,NYC,44,32,37,30                                                                                                                                                            
01/07/2020,01/06/2020,Actual,PLB,31,9,29,8                                                                                                                                                              
01/07/2020,01/06/2020,Actual,POU,44,25,37,24                                                                                                                                                            
01/07/2020,01/06/2020,Actual,ROC,37,30,33,28                                                                                                                                                            
01/07/2020,01/06/2020,Actual,SLK,29,1,28,0                                                                                                                                                              
01/07/2020,01/06/2020,Actual,SWF,43,28,37,28                                                                                                                                                            
01/07/2020,01/06/2020,Actual,SYR,38,30,34,29                                                                                                                                                            
01/07/2020,01/06/2020,Actual,UCA,36,26,33,26                                                                                                                                                            
01/07/2020,01/07/2020,Forecast,ALB,37,30,32,26                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,ART,36,30,32,27                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,BGM,33,25,29,23                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,BUF,38,29,34,26                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,ELM,39,29,33,27                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,ELZ,33,26,29,24                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,FOK,41,30,34,27                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,FRG,43,36,36,31                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,GFL,34,26,30,23                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,HPN,41,33,34,28                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,IAG,37,25,33,23                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,ISP,42,33,35,29                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,ITH,36,26,31,24                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,JFK,42,36,36,32                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,LGA,43,37,36,31                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,MSS,32,24,28,22                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,MSV,35,24,30,22                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,NYC,43,38,36,31                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,PLB,31,23,28,21                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,POU,40,28,33,25                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,ROC,37,26,33,23                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,SLK,29,21,26,20                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,SWF,39,32,33,28                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,SYR,38,29,32,26                                                                                                                                                          
01/07/2020,01/07/2020,Forecast,UCA,35,28,31,26                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,ALB,35,23,30,19                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,ART,32,13,31,11                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,BGM,27,17,26,14                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,BUF,35,20,32,17                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,ELM,29,17,27,15                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,ELZ,28,16,26,14                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,FOK,39,24,35,21                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,FRG,41,28,35,23                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,GFL,32,17,28,14                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,HPN,38,27,33,22                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,IAG,32,18,30,16                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,ISP,40,27,34,23                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,ITH,29,17,27,15                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,JFK,41,29,35,24                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,LGA,40,31,34,25                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,MSS,30,9,28,7                                                                                                                                                            
01/07/2020,01/08/2020,Forecast,MSV,30,17,27,14                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,NYC,40,30,34,24                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,PLB,32,11,29,9                                                                                                                                                           
01/07/2020,01/08/2020,Forecast,POU,36,24,31,20                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,ROC,33,20,30,17                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,SLK,25,4,24,3                                                                                                                                                            
01/07/2020,01/08/2020,Forecast,SWF,35,24,31,20                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,SYR,32,19,30,17                                                                                                                                                          
01/07/2020,01/08/2020,Forecast,UCA,28,16,27,14                                                                                                                                                          
