"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"10/26/2018 00:00",1126,1485,508,914,877,1684,625,222,4548,511,1464,13964
"10/26/2018 01:00",1095,1445,485,882,844,1599,605,212,4310,505,1421,13403
"10/26/2018 02:00",1081,1420,474,865,828,1550,595,207,4163,503,1399,13085
"10/26/2018 03:00",1079,1415,467,861,824,1533,594,205,4092,503,1389,12962
"10/26/2018 04:00",1099,1443,472,877,836,1562,609,208,4104,508,1405,13123
"10/26/2018 05:00",1165,1544,505,938,886,1671,664,227,4320,523,1478,13921
"10/26/2018 06:00",1303,1738,580,1055,989,1901,764,260,4854,550,1623,15617
"10/26/2018 07:00",1387,1861,647,1139,1057,2066,824,286,5389,566,1733,16955
"10/26/2018 08:00",1393,1874,660,1150,1074,2115,833,293,5706,566,1749,17413
"10/26/2018 09:00",1389,1882,668,1159,1080,2134,834,294,5921,565,1758,17684
"10/26/2018 10:00",1382,1885,674,1165,1080,2135,830,295,6005,562,1761,17774
"10/26/2018 11:00",1373,1874,673,1162,1083,2124,819,294,6034,559,1752,17747
"10/26/2018 12:00",1356,1853,668,1151,1070,2102,804,291,6030,555,1729,17609
"10/26/2018 13:00",1345,1843,664,1145,1063,2090,796,289,6010,551,1724,17520
"10/26/2018 14:00",1333,1818,658,1131,1054,2092,784,286,5972,548,1701,17377
"10/26/2018 15:00",1332,1790,657,1114,1047,2100,775,285,5957,546,1670,17273
"10/26/2018 16:00",1343,1784,661,1103,1055,2138,781,288,5966,549,1658,17326
"10/26/2018 17:00",1371,1797,671,1107,1079,2209,797,298,5971,557,1661,17518
"10/26/2018 18:00",1433,1866,715,1150,1153,2390,843,320,5986,570,1719,18145
"10/26/2018 19:00",1423,1875,714,1159,1161,2389,845,321,5895,573,1746,18101
"10/26/2018 20:00",1380,1820,683,1125,1128,2289,813,307,5689,566,1715,17515
"10/26/2018 21:00",1326,1747,649,1076,1082,2164,768,290,5459,553,1669,16783
"10/26/2018 22:00",1255,1645,606,1006,1018,2001,715,268,5182,539,1590,15825
"10/26/2018 23:00",1181,1534,556,935,942,1828,657,244,4848,526,1495,14746
"10/27/2018 00:00",1118,1437,477,869,857,1733,610,222,4560,517,1467,13867
"10/27/2018 01:00",1079,1387,446,834,817,1632,582,209,4324,512,1424,13246
"10/27/2018 02:00",1056,1354,428,813,794,1567,567,201,4167,508,1398,12853
"10/27/2018 03:00",1044,1341,417,803,784,1530,560,197,4072,506,1382,12636
"10/27/2018 04:00",1047,1345,414,805,785,1524,564,196,4030,507,1382,12599
"10/27/2018 05:00",1071,1384,426,826,803,1552,588,202,4073,515,1409,12849
"10/27/2018 06:00",1129,1467,456,879,847,1644,639,215,4248,529,1471,13524
"10/27/2018 07:00",1199,1564,501,944,904,1764,693,236,4472,547,1539,14363
"10/27/2018 08:00",1272,1635,542,984,960,1899,742,256,4723,560,1581,15154
"10/27/2018 09:00",1333,1696,578,1026,1011,2017,778,273,4963,569,1623,15867
"10/27/2018 10:00",1359,1728,600,1050,1038,2080,791,283,5149,571,1645,16294
"10/27/2018 11:00",1365,1735,611,1058,1049,2088,788,285,5250,571,1648,16448
"10/27/2018 12:00",1357,1727,613,1054,1047,2088,776,285,5288,568,1641,16444
